source,target,weight,symptom,psych_symp
38,64,718,NaN,NaN
47,64,1855,NaN,NaN
43,64,1770,NaN,NaN
16,80,213,NaN,NaN
63,80,67,NaN,NaN
30,47,149,NaN,NaN
34,47,293,NaN,NaN
38,47,109,NaN,NaN
40,69,334,NaN,NaN
69,72,430,NaN,NaN
60,65,179,NaN,NaN
60,67,66,NaN,NaN
57,64,194,NaN,NaN
11,27,110,NaN,NaN
27,57,46,NaN,NaN
65,67,94,NaN,NaN
4,16,324,NaN,NaN
4,24,112,NaN,NaN
4,33,188,NaN,NaN
4,52,246,NaN,NaN
6,71,92,NaN,NaN
11,71,271,NaN,NaN
30,71,55,NaN,NaN
34,71,22,NaN,NaN
43,71,1,NaN,NaN
59,71,27,NaN,NaN
6,43,42,NaN,NaN
11,43,37,NaN,NaN
30,43,99,NaN,NaN
33,43,84,NaN,NaN
4,80,262,NaN,NaN
49,80,68,NaN,NaN
6,47,137,NaN,NaN
60,62,83,NaN,NaN
27,30,27,NaN,NaN
27,33,44,NaN,NaN
27,43,8,NaN,NaN
38,71,6,NaN,NaN
6,64,174,NaN,NaN
62,65,106,NaN,NaN
27,70,317,NaN,NaN
16,18,187,NaN,NaN
18,19,60,NaN,NaN
18,49,440,NaN,NaN
24,43,28,NaN,NaN
43,44,227,NaN,NaN
43,57,7,NaN,NaN
47,59,267,NaN,NaN
30,64,766,NaN,NaN
64,68,966,NaN,NaN
70,71,13,NaN,NaN
43,47,325,NaN,NaN
19,44,224,NaN,NaN
30,44,483,NaN,NaN
44,63,169,NaN,NaN
64,70,490,NaN,NaN
18,67,41,NaN,NaN
24,27,76,NaN,NaN
27,36,53,NaN,NaN
4,18,46,NaN,NaN
43,46,9,NaN,NaN
44,64,1393,NaN,NaN
16,44,114,NaN,NaN
27,46,1,NaN,NaN
36,43,80,NaN,NaN
24,44,114,NaN,NaN
47,68,34,NaN,NaN
27,63,49,NaN,NaN
27,66,1,NaN,NaN
36,71,209,NaN,NaN
44,46,13,NaN,NaN
46,47,4,NaN,NaN
46,64,6,NaN,NaN
44,66,131,NaN,NaN
38,43,93,NaN,NaN
44,71,16,NaN,NaN
46,71,279,NaN,NaN
66,71,6,NaN,NaN
27,59,193,NaN,NaN
14,43,66,NaN,NaN
14,64,41,NaN,NaN
33,80,16,NaN,NaN
20,43,23,NaN,NaN
20,71,5,NaN,NaN
2,57,67,NaN,NaN
18,60,161,NaN,NaN
20,27,24,NaN,NaN
27,71,3,NaN,NaN
4,57,252,NaN,NaN
14,44,65,NaN,NaN
24,80,56,NaN,NaN
47,70,74,NaN,NaN
19,32,3,NaN,NaN
32,49,53,NaN,NaN
32,62,14,NaN,NaN
16,32,3,NaN,NaN
18,32,25,NaN,NaN
32,60,16,NaN,NaN
32,67,4,NaN,NaN
6,80,2,NaN,NaN
2,71,366,NaN,NaN
4,71,177,NaN,NaN
16,71,225,NaN,NaN
18,71,182,NaN,NaN
52,71,193,NaN,NaN
44,80,238,NaN,NaN
2,36,29,NaN,NaN
20,44,255,NaN,NaN
36,44,270,NaN,NaN
18,46,206,NaN,NaN
4,46,183,NaN,NaN
43,68,132,NaN,NaN
27,34,6,NaN,NaN
63,71,28,NaN,NaN
46,80,82,NaN,NaN
43,70,28,NaN,NaN
4,36,51,NaN,NaN
6,36,11,NaN,NaN
16,36,9,NaN,NaN
24,36,6,NaN,NaN
36,63,2,NaN,NaN
36,66,2,NaN,NaN
18,35,208,NaN,NaN
2,63,8,NaN,NaN
35,60,8,NaN,NaN
45,47,3,NaN,NaN
57,71,192,NaN,NaN
2,46,93,NaN,NaN
44,49,87,NaN,NaN
11,58,2,NaN,NaN
24,58,146,NaN,NaN
57,58,112,NaN,NaN
58,63,109,NaN,NaN
43,60,15,NaN,NaN
60,64,34,NaN,NaN
43,72,82,NaN,NaN
36,80,109,NaN,NaN
2,24,3,NaN,NaN
52,80,2,NaN,NaN
36,47,210,NaN,NaN
6,27,9,NaN,NaN
27,80,5,NaN,NaN
4,63,14,NaN,NaN
18,52,5,NaN,NaN
11,80,324,NaN,NaN
20,80,4,NaN,NaN
70,80,6,NaN,NaN
35,65,3,NaN,NaN
66,69,51,NaN,NaN
28,48,1,NaN,NaN
1,61,30,NaN,NaN
18,58,21,NaN,NaN
18,48,18,NaN,NaN
1,71,161,NaN,NaN
48,58,3,NaN,NaN
67,80,3,NaN,NaN
1,16,112,NaN,NaN
35,69,104,NaN,NaN
4,49,136,NaN,NaN
35,44,4,NaN,NaN
44,72,18,NaN,NaN
22,35,9,NaN,NaN
22,72,12,NaN,NaN
11,44,37,NaN,NaN
1,70,2,NaN,NaN
22,69,7,NaN,NaN
36,75,2,NaN,NaN
22,63,26,NaN,NaN
60,80,1,NaN,NaN
58,71,1,NaN,NaN
68,80,1,NaN,NaN
75,80,1,NaN,NaN
6,22,23,NaN,NaN
16,22,21,NaN,NaN
19,22,143,NaN,NaN
22,49,198,NaN,NaN
1,44,11,NaN,NaN
40,47,2,NaN,NaN
19,36,1,NaN,NaN
30,36,354,NaN,NaN
1,2,129,NaN,NaN
21,80,1,NaN,NaN
30,80,2,NaN,NaN
1,52,26,NaN,NaN
33,71,6,NaN,NaN
35,64,5,NaN,NaN
24,64,8,NaN,NaN
52,64,102,NaN,NaN
1,64,55,NaN,NaN
4,21,6,NaN,NaN
19,69,73,NaN,NaN
45,69,44,NaN,NaN
68,69,157,NaN,NaN
47,71,4,NaN,NaN
21,27,123,NaN,NaN
69,75,29,NaN,NaN
49,69,20,NaN,NaN
49,64,49,NaN,NaN
64,71,31,NaN,NaN
14,80,5,NaN,NaN
33,64,147,NaN,NaN
2,64,5,NaN,NaN
27,52,111,NaN,NaN
21,71,4,NaN,NaN
21,64,87,NaN,NaN
4,44,30,NaN,NaN
46,69,1,NaN,NaN
27,64,10,NaN,NaN
6,46,34,NaN,NaN
30,46,12,NaN,NaN
36,46,62,NaN,NaN
33,46,5,NaN,NaN
19,46,1,NaN,NaN
14,47,10,NaN,NaN
47,72,5,NaN,NaN
47,75,5,NaN,NaN
65,70,1,NaN,NaN
24,46,3,NaN,NaN
14,69,2,NaN,NaN
4,47,2,NaN,NaN
14,71,14,NaN,NaN
68,71,1,NaN,NaN
69,71,1,NaN,NaN
71,72,4,NaN,NaN
71,75,1,NaN,NaN
19,47,2,NaN,NaN
47,69,1,NaN,NaN
4,11,370,NaN,NaN
11,36,6,NaN,NaN
72,80,19,NaN,NaN
40,43,67,NaN,NaN
43,80,3,NaN,NaN
40,80,2,NaN,NaN
43,75,10,NaN,NaN
40,44,12,NaN,NaN
60,69,1,NaN,NaN
47,60,25,NaN,NaN
36,59,9,NaN,NaN
27,60,8,NaN,NaN
1,59,2,NaN,NaN
46,59,1,NaN,NaN
6,59,2,NaN,NaN
30,59,343,NaN,NaN
6,60,1,NaN,NaN
30,60,1,NaN,NaN
36,60,3,NaN,NaN
59,60,2,NaN,NaN
20,64,8,NaN,NaN
46,72,4,NaN,NaN
20,47,19,NaN,NaN
20,59,11,NaN,NaN
19,43,1,NaN,NaN
43,69,2,NaN,NaN
34,64,323,NaN,NaN
24,59,2,NaN,NaN
34,43,11,NaN,NaN
36,64,259,NaN,NaN
34,36,10,NaN,NaN
11,32,20,NaN,NaN
32,65,4,NaN,NaN
60,71,9,NaN,NaN
22,32,5,NaN,NaN
19,59,5,NaN,NaN
59,68,5,NaN,NaN
59,72,1,NaN,NaN
44,47,132,NaN,NaN
1,27,3,NaN,NaN
59,69,11,NaN,NaN
24,71,11,NaN,NaN
4,20,2,NaN,NaN
4,30,2,NaN,NaN
34,44,17,NaN,NaN
44,60,8,NaN,NaN
2,61,1,NaN,NaN
19,71,1,NaN,NaN
4,7,109,NaN,NaN
27,40,1,NaN,NaN
61,71,1,NaN,NaN
18,70,2,NaN,NaN
29,66,2,NaN,NaN
29,68,2,NaN,NaN
29,72,20,NaN,NaN
18,22,247,NaN,NaN
1,57,142,NaN,NaN
11,18,323,NaN,NaN
11,22,20,NaN,NaN
44,77,133,NaN,NaN
6,18,24,NaN,NaN
47,77,136,NaN,NaN
44,78,8,NaN,NaN
43,54,1,NaN,NaN
36,77,6,NaN,NaN
19,64,12,NaN,NaN
40,64,100,NaN,NaN
64,66,58,NaN,NaN
64,69,67,NaN,NaN
64,72,88,NaN,NaN
64,75,12,NaN,NaN
64,78,61,NaN,NaN
44,59,12,NaN,NaN
44,75,3,NaN,NaN
35,43,44,NaN,NaN
35,47,5,NaN,NaN
27,35,4,NaN,NaN
1,20,2,NaN,NaN
18,20,1,NaN,NaN
1,58,96,NaN,NaN
24,47,1,NaN,NaN
44,58,6,NaN,NaN
27,44,9,NaN,NaN
1,24,104,NaN,NaN
1,63,106,NaN,NaN
27,58,16,NaN,NaN
1,11,50,NaN,NaN
22,71,30,NaN,NaN
64,77,622,NaN,NaN
43,66,22,NaN,NaN
43,78,9,NaN,NaN
18,36,78,NaN,NaN
22,36,64,NaN,NaN
15,43,25,NaN,NaN
63,64,8,NaN,NaN
71,80,4,NaN,NaN
59,64,116,NaN,NaN
47,66,1,NaN,NaN
43,62,10,NaN,NaN
21,47,12,NaN,NaN
15,18,10,NaN,NaN
18,62,94,NaN,NaN
43,77,18,NaN,NaN
16,43,1,NaN,NaN
20,58,4,NaN,NaN
52,58,3,NaN,NaN
27,47,11,NaN,NaN
11,46,94,NaN,NaN
16,46,58,NaN,NaN
22,46,49,NaN,NaN
35,46,61,NaN,NaN
46,52,47,NaN,NaN
46,60,23,NaN,NaN
46,62,11,NaN,NaN
46,77,15,NaN,NaN
43,59,5,NaN,NaN
22,60,38,NaN,NaN
33,47,11,NaN,NaN
33,36,22,NaN,NaN
20,36,30,NaN,NaN
4,58,6,NaN,NaN
71,77,114,NaN,NaN
11,16,2,NaN,NaN
2,69,36,NaN,NaN
52,69,12,NaN,NaN
62,69,12,NaN,NaN
2,52,5,NaN,NaN
2,62,8,NaN,NaN
58,64,2,NaN,NaN
45,80,1,NaN,NaN
29,43,4,NaN,NaN
21,43,1,NaN,NaN
2,27,20,NaN,NaN
11,49,2,NaN,NaN
19,49,2,NaN,NaN
43,63,4,NaN,NaN
36,58,1,NaN,NaN
64,80,14,NaN,NaN
21,44,11,NaN,NaN
18,77,9,NaN,NaN
44,57,14,NaN,NaN
36,70,6,NaN,NaN
36,68,2,NaN,NaN
77,80,9,NaN,NaN
20,57,2,NaN,NaN
40,71,11,NaN,NaN
18,72,30,NaN,NaN
20,30,538,NaN,NaN
20,52,2,NaN,NaN
30,52,39,NaN,NaN
20,33,16,NaN,NaN
30,33,503,NaN,NaN
20,46,6,NaN,NaN
4,15,6,NaN,NaN
24,30,198,NaN,NaN
23,46,40,NaN,NaN
23,33,116,NaN,NaN
23,30,284,NaN,NaN
4,43,19,NaN,NaN
20,24,6,NaN,NaN
30,34,28,NaN,NaN
30,77,29,NaN,NaN
20,77,1,NaN,NaN
47,80,18,NaN,NaN
69,77,1,NaN,NaN
20,34,3,NaN,NaN
27,77,65,NaN,NaN
23,77,8,NaN,NaN
30,70,2,NaN,NaN
23,34,28,NaN,NaN
23,70,36,NaN,NaN
23,35,6,NaN,NaN
47,62,16,NaN,NaN
23,44,156,NaN,NaN
44,70,14,NaN,NaN
30,58,235,NaN,NaN
23,36,80,NaN,NaN
23,43,11,NaN,NaN
4,77,24,NaN,NaN
12,64,2,NaN,NaN
21,59,2,NaN,NaN
62,64,13,NaN,NaN
44,52,1,NaN,NaN
15,64,3,NaN,NaN
64,65,5,NaN,NaN
47,57,6,NaN,NaN
22,64,6,NaN,NaN
4,35,2,NaN,NaN
4,40,2,NaN,NaN
4,62,2,NaN,NaN
4,68,2,NaN,NaN
4,69,5,NaN,NaN
4,72,2,NaN,NaN
4,64,3,NaN,NaN
18,64,13,NaN,NaN
18,34,2,NaN,NaN
18,59,2,NaN,NaN
30,63,290,NaN,NaN
36,57,4,NaN,NaN
23,59,4,NaN,NaN
22,77,3,NaN,NaN
23,71,4,NaN,NaN
22,78,4,NaN,NaN
15,22,1,NaN,NaN
22,45,2,NaN,NaN
22,40,3,NaN,NaN
22,62,4,NaN,NaN
22,68,3,NaN,NaN
69,78,5,NaN,NaN
22,23,2,NaN,NaN
22,33,2,NaN,NaN
22,44,1,NaN,NaN
22,57,2,NaN,NaN
22,59,1,NaN,NaN
22,70,2,NaN,NaN
52,59,1,NaN,NaN
59,77,4,NaN,NaN
22,34,1,NaN,NaN
22,47,1,NaN,NaN
44,62,4,NaN,NaN
44,68,1,NaN,NaN
49,71,2,NaN,NaN
19,78,5,NaN,NaN
35,78,5,NaN,NaN
72,78,2,NaN,NaN
45,78,3,NaN,NaN
7,80,7,NaN,NaN
7,71,12,NaN,NaN
7,18,2,NaN,NaN
32,71,18,NaN,NaN
7,32,1,NaN,NaN
43,52,32,NaN,NaN
43,49,8,NaN,NaN
58,59,2,NaN,NaN
32,35,2,NaN,NaN
46,49,3,NaN,NaN
32,46,14,NaN,NaN
63,69,1,NaN,NaN
2,70,3,NaN,NaN
23,57,2,NaN,NaN
23,47,1,NaN,NaN
46,79,2,NaN,NaN
19,27,1,NaN,NaN
57,69,1,NaN,NaN
18,33,8,NaN,NaN
33,58,1,NaN,NaN
28,47,12,NaN,NaN
57,80,1,NaN,NaN
28,30,13,NaN,NaN
28,36,17,NaN,NaN
45,46,1,NaN,NaN
18,68,2,NaN,NaN
18,40,39,NaN,NaN
18,79,8,NaN,NaN
18,23,38,NaN,NaN
18,65,3,NaN,NaN
69,79,13,NaN,NaN
15,28,1,NaN,NaN
15,69,16,NaN,NaN
23,40,14,NaN,NaN
23,49,6,NaN,NaN
23,72,10,NaN,NaN
18,69,1,NaN,NaN
69,76,1,NaN,NaN
11,20,1,NaN,NaN
20,70,1,NaN,NaN
20,76,1,NaN,NaN
11,21,9,NaN,NaN
21,57,37,NaN,NaN
21,70,6,NaN,NaN
21,33,24,NaN,NaN
21,36,6,NaN,NaN
47,76,4,NaN,NaN
71,79,11,NaN,NaN
18,43,3,NaN,NaN
76,80,1,NaN,NaN
20,21,1,NaN,NaN
23,69,4,NaN,NaN
32,47,9,NaN,NaN
32,69,1,NaN,NaN
32,43,6,NaN,NaN
18,44,20,NaN,NaN
43,67,1,NaN,NaN
27,32,4,NaN,NaN
59,76,2,NaN,NaN
12,60,13,NaN,NaN
40,77,1,NaN,NaN
23,32,1,NaN,NaN
32,33,1,NaN,NaN
32,36,2,NaN,NaN
20,32,1,NaN,NaN
43,48,16,NaN,NaN
48,69,3,NaN,NaN
4,27,2,NaN,NaN
4,59,4,NaN,NaN
4,70,4,NaN,NaN
44,48,3,NaN,NaN
18,76,23,NaN,NaN
48,80,2,NaN,NaN
4,76,18,NaN,NaN
44,76,3,NaN,NaN
21,63,13,NaN,NaN
14,18,1,NaN,NaN
21,24,15,NaN,NaN
23,76,4,NaN,NaN
2,44,1,NaN,NaN
21,77,2,NaN,NaN
35,71,1,NaN,NaN
45,64,1,NaN,NaN
