source,target,weight,symptom,psych_symp
1,1,NaN,0000,00
2,2,NaN,0000,11
3,3,NaN,0000,00
4,4,NaN,0001,00
5,5,NaN,0000,00
6,6,NaN,0000,00
7,7,NaN,0100,00
8,8,NaN,0100,00
9,9,NaN,0000,00
10,10,NaN,0000,00
11,11,NaN,0000,11
12,12,NaN,0000,00
13,13,NaN,0000,00
14,14,NaN,0000,00
15,15,NaN,0000,00
16,16,NaN,0000,00
17,17,NaN,0000,00
18,18,NaN,0101,01
19,19,NaN,0000,00
20,20,NaN,0000,00
21,21,NaN,0000,00
22,22,NaN,0100,11
23,23,NaN,1101,01
24,24,NaN,0000,00
25,25,NaN,0000,00
26,26,NaN,0000,10
27,27,NaN,0000,01
28,28,NaN,0000,11
29,29,NaN,0101,00
30,30,NaN,0000,00
31,31,NaN,0000,01
32,32,NaN,0000,11
33,33,NaN,0000,00
34,34,NaN,0000,01
35,35,NaN,0000,00
36,36,NaN,0000,00
37,37,NaN,0000,00
38,38,NaN,0000,00
39,39,NaN,0000,00
40,40,NaN,0011,11
41,41,NaN,0000,00
42,42,NaN,0000,00
43,43,NaN,0000,00
44,44,NaN,0100,00
45,45,NaN,0000,00
46,46,NaN,1000,00
47,47,NaN,1100,11
48,48,NaN,0000,00
49,49,NaN,0100,11
50,50,NaN,0000,00
51,51,NaN,0000,00
52,52,NaN,0000,11
53,53,NaN,0000,00
54,54,NaN,0000,00
55,55,NaN,0000,00
56,56,NaN,0000,00
57,57,NaN,0000,01
58,58,NaN,0000,00
59,59,NaN,0000,00
60,60,NaN,0000,00
61,61,NaN,0000,00
62,62,NaN,0000,00
63,63,NaN,0000,00
64,64,NaN,0100,00
65,65,NaN,0000,00
66,66,NaN,0000,00
67,67,NaN,0000,00
68,68,NaN,0000,00
69,69,NaN,1000,00
70,70,NaN,0000,00
71,71,NaN,0000,00
72,72,NaN,1100,00
73,73,NaN,0000,00
74,74,NaN,0000,00
75,75,NaN,0100,00
76,76,NaN,0100,01
77,77,NaN,1110,11
78,78,NaN,0000,00
79,79,NaN,1100,00
80,80,NaN,0000,00
20,59,30,NaN,NaN
34,59,4,NaN,NaN
42,59,44,NaN,NaN
44,59,3,NaN,NaN
46,59,5,NaN,NaN
59,71,34,NaN,NaN
59,80,26,NaN,NaN
1,58,145,NaN,NaN
36,58,7,NaN,NaN
52,58,1,NaN,NaN
58,61,40,NaN,NaN
58,63,125,NaN,NaN
32,72,103,NaN,NaN
40,72,205,NaN,NaN
54,72,32,NaN,NaN
68,72,418,NaN,NaN
72,78,121,NaN,NaN
1,61,167,NaN,NaN
2,61,105,NaN,NaN
11,61,110,NaN,NaN
16,61,124,NaN,NaN
57,61,159,NaN,NaN
61,63,166,NaN,NaN
34,71,95,NaN,NaN
42,71,113,NaN,NaN
71,77,139,NaN,NaN
20,27,37,NaN,NaN
27,42,241,NaN,NaN
27,70,463,NaN,NaN
69,78,66,NaN,NaN
20,70,101,NaN,NaN
34,70,102,NaN,NaN
42,70,450,NaN,NaN
70,71,180,NaN,NaN
70,77,124,NaN,NaN
11,18,420,NaN,NaN
15,18,38,NaN,NaN
16,18,331,NaN,NaN
18,49,477,NaN,NaN
18,60,366,NaN,NaN
18,67,262,NaN,NaN
11,15,13,NaN,NaN
15,16,13,NaN,NaN
15,49,37,NaN,NaN
20,80,23,NaN,NaN
42,80,27,NaN,NaN
44,80,138,NaN,NaN
52,80,5,NaN,NaN
5,47,333,NaN,NaN
34,47,205,NaN,NaN
42,47,323,NaN,NaN
44,47,10,NaN,NaN
47,64,232,NaN,NaN
9,72,30,NaN,NaN
27,52,23,NaN,NaN
27,59,255,NaN,NaN
27,77,101,NaN,NaN
9,69,123,NaN,NaN
59,70,307,NaN,NaN
57,58,133,NaN,NaN
33,80,121,NaN,NaN
47,54,27,NaN,NaN
20,71,8,NaN,NaN
64,70,146,NaN,NaN
5,32,7,NaN,NaN
5,40,21,NaN,NaN
5,68,15,NaN,NaN
5,72,12,NaN,NaN
5,78,14,NaN,NaN
32,79,14,NaN,NaN
40,79,21,NaN,NaN
68,79,15,NaN,NaN
72,79,68,NaN,NaN
78,79,14,NaN,NaN
44,71,2,NaN,NaN
71,79,9,NaN,NaN
71,80,7,NaN,NaN
69,72,676,NaN,NaN
33,58,29,NaN,NaN
44,46,5,NaN,NaN
46,79,2,NaN,NaN
47,79,20,NaN,NaN
54,69,3,NaN,NaN
5,9,7,NaN,NaN
9,79,7,NaN,NaN
15,60,7,NaN,NaN
47,59,134,NaN,NaN
44,70,5,NaN,NaN
70,79,1,NaN,NaN
70,80,55,NaN,NaN
40,69,242,NaN,NaN
69,79,35,NaN,NaN
20,47,24,NaN,NaN
46,47,8,NaN,NaN
18,36,24,NaN,NaN
20,46,12,NaN,NaN
42,46,25,NaN,NaN
5,69,7,NaN,NaN
27,34,3,NaN,NaN
27,71,61,NaN,NaN
32,69,40,NaN,NaN
34,46,5,NaN,NaN
49,67,28,NaN,NaN
5,46,4,NaN,NaN
47,77,193,NaN,NaN
11,27,43,NaN,NaN
11,80,265,NaN,NaN
47,70,49,NaN,NaN
37,72,7,NaN,NaN
9,37,14,NaN,NaN
32,37,90,NaN,NaN
37,40,12,NaN,NaN
37,78,7,NaN,NaN
37,79,4,NaN,NaN
37,60,322,NaN,NaN
37,67,114,NaN,NaN
15,48,185,NaN,NaN
27,31,241,NaN,NaN
31,80,85,NaN,NaN
37,49,2,NaN,NaN
11,70,30,NaN,NaN
11,31,88,NaN,NaN
20,31,361,NaN,NaN
31,42,202,NaN,NaN
31,59,224,NaN,NaN
31,70,463,NaN,NaN
31,79,6,NaN,NaN
31,33,155,NaN,NaN
31,34,1,NaN,NaN
20,58,52,NaN,NaN
12,37,122,NaN,NaN
18,37,93,NaN,NaN
11,46,189,NaN,NaN
31,46,15,NaN,NaN
46,77,1,NaN,NaN
16,80,191,NaN,NaN
36,80,86,NaN,NaN
63,80,212,NaN,NaN
67,72,38,NaN,NaN
16,46,171,NaN,NaN
18,46,340,NaN,NaN
35,46,128,NaN,NaN
36,46,129,NaN,NaN
46,80,195,NaN,NaN
27,79,2,NaN,NaN
35,37,76,NaN,NaN
18,35,212,NaN,NaN
46,61,56,NaN,NaN
1,46,43,NaN,NaN
46,60,82,NaN,NaN
37,46,1,NaN,NaN
46,49,92,NaN,NaN
20,61,14,NaN,NaN
36,61,5,NaN,NaN
1,80,1,NaN,NaN
5,70,3,NaN,NaN
31,58,8,NaN,NaN
5,45,93,NaN,NaN
45,68,142,NaN,NaN
46,67,10,NaN,NaN
43,47,120,NaN,NaN
47,68,85,NaN,NaN
43,70,29,NaN,NaN
31,44,39,NaN,NaN
61,80,4,NaN,NaN
31,61,4,NaN,NaN
27,61,1,NaN,NaN
61,70,3,NaN,NaN
27,64,44,NaN,NaN
31,47,2,NaN,NaN
2,47,16,NaN,NaN
27,44,13,NaN,NaN
46,57,5,NaN,NaN
