source,target,weight,symptom,psych_symp
27,57,35,NaN,NaN
27,59,217,NaN,NaN
34,47,343,NaN,NaN
7,15,4,NaN,NaN
15,18,10,NaN,NaN
15,32,7,NaN,NaN
15,49,63,NaN,NaN
37,69,14,NaN,NaN
68,69,62,NaN,NaN
69,79,60,NaN,NaN
7,11,11,NaN,NaN
7,18,14,NaN,NaN
7,24,14,NaN,NaN
7,33,2,NaN,NaN
7,49,11,NaN,NaN
7,71,16,NaN,NaN
7,80,8,NaN,NaN
5,55,507,NaN,NaN
20,55,166,NaN,NaN
23,55,553,NaN,NaN
24,55,47,NaN,NaN
33,55,175,NaN,NaN
42,55,310,NaN,NaN
43,55,142,NaN,NaN
44,55,332,NaN,NaN
45,55,34,NaN,NaN
47,55,215,NaN,NaN
55,59,129,NaN,NaN
55,76,92,NaN,NaN
4,37,1,NaN,NaN
9,37,9,NaN,NaN
19,37,6,NaN,NaN
37,49,8,NaN,NaN
37,75,8,NaN,NaN
37,79,29,NaN,NaN
2,71,182,NaN,NaN
11,71,113,NaN,NaN
2,14,111,NaN,NaN
2,61,160,NaN,NaN
5,47,674,NaN,NaN
42,47,232,NaN,NaN
44,47,27,NaN,NaN
47,54,19,NaN,NaN
47,59,146,NaN,NaN
18,32,249,NaN,NaN
32,49,304,NaN,NaN
32,60,253,NaN,NaN
20,24,195,NaN,NaN
23,24,39,NaN,NaN
24,33,231,NaN,NaN
24,63,221,NaN,NaN
4,9,26,NaN,NaN
4,19,3,NaN,NaN
4,23,1,NaN,NaN
4,45,2,NaN,NaN
4,54,1,NaN,NaN
4,67,2,NaN,NaN
45,54,60,NaN,NaN
16,21,340,NaN,NaN
21,33,112,NaN,NaN
21,34,337,NaN,NaN
21,42,341,NaN,NaN
21,57,73,NaN,NaN
40,62,2,NaN,NaN
11,18,166,NaN,NaN
18,36,79,NaN,NaN
18,49,255,NaN,NaN
18,60,183,NaN,NaN
18,71,82,NaN,NaN
46,75,29,NaN,NaN
68,75,208,NaN,NaN
75,79,47,NaN,NaN
19,23,148,NaN,NaN
20,23,202,NaN,NaN
23,33,98,NaN,NaN
23,36,12,NaN,NaN
23,76,76,NaN,NaN
44,72,88,NaN,NaN
68,72,412,NaN,NaN
27,42,147,NaN,NaN
34,42,334,NaN,NaN
11,15,41,NaN,NaN
15,44,2,NaN,NaN
16,44,7,NaN,NaN
20,44,315,NaN,NaN
21,44,38,NaN,NaN
33,44,261,NaN,NaN
42,44,32,NaN,NaN
43,44,65,NaN,NaN
44,57,1,NaN,NaN
44,59,22,NaN,NaN
44,76,47,NaN,NaN
19,55,19,NaN,NaN
34,55,558,NaN,NaN
35,37,257,NaN,NaN
37,60,328,NaN,NaN
37,67,254,NaN,NaN
7,58,1,NaN,NaN
11,58,23,NaN,NaN
33,58,70,NaN,NaN
58,80,6,NaN,NaN
36,71,159,NaN,NaN
47,76,16,NaN,NaN
11,32,185,NaN,NaN
32,71,126,NaN,NaN
4,15,8,NaN,NaN
4,69,1,NaN,NaN
4,72,2,NaN,NaN
4,79,3,NaN,NaN
15,75,11,NaN,NaN
15,72,22,NaN,NaN
15,54,2,NaN,NaN
61,71,52,NaN,NaN
7,36,8,NaN,NaN
5,44,72,NaN,NaN
19,44,124,NaN,NaN
23,44,168,NaN,NaN
34,44,25,NaN,NaN
44,54,1,NaN,NaN
1,2,452,NaN,NaN
1,14,348,NaN,NaN
1,24,446,NaN,NaN
1,61,630,NaN,NaN
1,63,574,NaN,NaN
1,71,186,NaN,NaN
37,46,1,NaN,NaN
37,68,11,NaN,NaN
1,58,245,NaN,NaN
24,58,315,NaN,NaN
58,61,147,NaN,NaN
58,63,247,NaN,NaN
4,47,1,NaN,NaN
19,32,102,NaN,NaN
24,43,9,NaN,NaN
4,7,19,NaN,NaN
4,32,3,NaN,NaN
4,33,62,NaN,NaN
4,49,55,NaN,NaN
4,21,3,NaN,NaN
18,67,133,NaN,NaN
40,75,40,NaN,NaN
40,72,140,NaN,NaN
15,19,37,NaN,NaN
15,40,1,NaN,NaN
15,79,3,NaN,NaN
5,40,4,NaN,NaN
5,46,108,NaN,NaN
5,54,215,NaN,NaN
5,68,284,NaN,NaN
5,72,31,NaN,NaN
5,75,349,NaN,NaN
40,79,4,NaN,NaN
46,79,16,NaN,NaN
54,79,10,NaN,NaN
68,79,17,NaN,NaN
14,71,57,NaN,NaN
43,47,155,NaN,NaN
32,67,171,NaN,NaN
24,80,19,NaN,NaN
4,11,186,NaN,NaN
4,24,101,NaN,NaN
4,61,15,NaN,NaN
4,71,21,NaN,NaN
4,18,55,NaN,NaN
18,22,181,NaN,NaN
35,72,127,NaN,NaN
15,22,46,NaN,NaN
15,36,3,NaN,NaN
15,67,12,NaN,NaN
35,69,86,NaN,NaN
36,44,137,NaN,NaN
1,11,144,NaN,NaN
1,36,6,NaN,NaN
7,32,8,NaN,NaN
22,32,439,NaN,NaN
24,76,10,NaN,NaN
4,80,122,NaN,NaN
5,45,81,NaN,NaN
35,75,29,NaN,NaN
19,22,328,NaN,NaN
22,60,224,NaN,NaN
22,67,206,NaN,NaN
37,40,3,NaN,NaN
22,36,49,NaN,NaN
22,49,458,NaN,NaN
34,59,287,NaN,NaN
40,69,103,NaN,NaN
5,19,9,NaN,NaN
5,35,23,NaN,NaN
5,37,5,NaN,NaN
19,79,13,NaN,NaN
35,79,17,NaN,NaN
20,33,145,NaN,NaN
20,43,7,NaN,NaN
20,59,208,NaN,NaN
20,63,157,NaN,NaN
20,76,1,NaN,NaN
4,36,41,NaN,NaN
9,45,25,NaN,NaN
1,4,76,NaN,NaN
7,61,4,NaN,NaN
24,59,22,NaN,NaN
37,45,4,NaN,NaN
19,75,53,NaN,NaN
5,69,21,NaN,NaN
16,58,85,NaN,NaN
20,58,191,NaN,NaN
21,58,53,NaN,NaN
57,58,252,NaN,NaN
58,59,16,NaN,NaN
58,76,1,NaN,NaN
21,59,236,NaN,NaN
69,75,71,NaN,NaN
22,56,60,NaN,NaN
15,80,3,NaN,NaN
37,55,8,NaN,NaN
42,58,15,NaN,NaN
44,58,149,NaN,NaN
20,37,5,NaN,NaN
34,37,9,NaN,NaN
37,42,4,NaN,NaN
37,43,1,NaN,NaN
37,44,2,NaN,NaN
37,59,5,NaN,NaN
37,76,4,NaN,NaN
24,36,29,NaN,NaN
24,57,366,NaN,NaN
24,44,294,NaN,NaN
46,72,85,NaN,NaN
27,71,11,NaN,NaN
55,71,130,NaN,NaN
9,71,1,NaN,NaN
20,71,26,NaN,NaN
34,71,196,NaN,NaN
42,71,213,NaN,NaN
44,71,47,NaN,NaN
57,71,36,NaN,NaN
59,71,128,NaN,NaN
9,75,16,NaN,NaN
15,23,1,NaN,NaN
15,33,1,NaN,NaN
23,34,60,NaN,NaN
1,20,62,NaN,NaN
37,71,1,NaN,NaN
71,76,113,NaN,NaN
18,19,89,NaN,NaN
22,37,81,NaN,NaN
20,27,28,NaN,NaN
20,34,22,NaN,NaN
20,21,55,NaN,NaN
32,36,24,NaN,NaN
55,79,25,NaN,NaN
5,5,7,NaN,NaN
5,23,51,NaN,NaN
5,34,91,NaN,NaN
5,71,83,NaN,NaN
5,79,20,NaN,NaN
23,79,5,NaN,NaN
34,79,14,NaN,NaN
44,79,8,NaN,NaN
45,79,28,NaN,NaN
71,79,5,NaN,NaN
34,76,23,NaN,NaN
2,76,61,NaN,NaN
19,71,6,NaN,NaN
23,71,41,NaN,NaN
24,79,5,NaN,NaN
5,24,2,NaN,NaN
5,33,4,NaN,NaN
5,36,75,NaN,NaN
5,43,257,NaN,NaN
33,79,4,NaN,NaN
36,79,2,NaN,NaN
43,79,2,NaN,NaN
58,79,4,NaN,NaN
18,37,3,NaN,NaN
63,71,21,NaN,NaN
24,71,17,NaN,NaN
4,57,136,NaN,NaN
67,75,20,NaN,NaN
9,15,1,NaN,NaN
15,46,7,NaN,NaN
21,71,7,NaN,NaN
1,57,498,NaN,NaN
2,57,157,NaN,NaN
57,61,134,NaN,NaN
57,63,197,NaN,NaN
36,58,48,NaN,NaN
32,35,164,NaN,NaN
45,46,1,NaN,NaN
22,46,195,NaN,NaN
43,71,25,NaN,NaN
32,46,276,NaN,NaN
18,35,159,NaN,NaN
18,46,242,NaN,NaN
4,46,141,NaN,NaN
62,75,7,NaN,NaN
1,46,89,NaN,NaN
62,68,9,NaN,NaN
49,75,7,NaN,NaN
36,55,134,NaN,NaN
33,71,10,NaN,NaN
49,62,406,NaN,NaN
56,62,294,NaN,NaN
60,62,339,NaN,NaN
62,67,286,NaN,NaN
27,44,3,NaN,NaN
4,58,8,NaN,NaN
62,72,136,NaN,NaN
40,44,5,NaN,NaN
44,75,4,NaN,NaN
32,62,277,NaN,NaN
37,62,360,NaN,NaN
42,59,73,NaN,NaN
43,59,4,NaN,NaN
59,63,25,NaN,NaN
59,76,8,NaN,NaN
2,46,187,NaN,NaN
44,63,132,NaN,NaN
44,80,139,NaN,NaN
11,46,159,NaN,NaN
35,46,86,NaN,NaN
36,46,128,NaN,NaN
46,60,90,NaN,NaN
46,76,121,NaN,NaN
46,80,46,NaN,NaN
2,59,44,NaN,NaN
22,35,155,NaN,NaN
22,62,253,NaN,NaN
45,68,170,NaN,NaN
14,46,11,NaN,NaN
1,44,41,NaN,NaN
14,57,174,NaN,NaN
46,71,191,NaN,NaN
32,37,252,NaN,NaN
23,46,35,NaN,NaN
32,76,133,NaN,NaN
18,76,201,NaN,NaN
9,69,106,NaN,NaN
71,80,40,NaN,NaN
44,46,82,NaN,NaN
22,76,99,NaN,NaN
27,34,13,NaN,NaN
44,49,68,NaN,NaN
11,44,27,NaN,NaN
2,36,6,NaN,NaN
20,46,14,NaN,NaN
35,60,61,NaN,NaN
60,67,112,NaN,NaN
46,61,8,NaN,NaN
44,64,100,NaN,NaN
21,64,104,NaN,NaN
27,64,20,NaN,NaN
20,61,18,NaN,NaN
44,61,4,NaN,NaN
43,75,92,NaN,NaN
45,75,176,NaN,NaN
64,75,24,NaN,NaN
64,72,1,NaN,NaN
2,20,27,NaN,NaN
23,72,37,NaN,NaN
27,61,6,NaN,NaN
21,61,9,NaN,NaN
5,42,442,NaN,NaN
5,59,84,NaN,NaN
24,27,16,NaN,NaN
21,24,49,NaN,NaN
20,52,111,NaN,NaN
21,52,344,NaN,NaN
33,52,91,NaN,NaN
42,52,10,NaN,NaN
27,52,170,NaN,NaN
52,59,83,NaN,NaN
2,52,70,NaN,NaN
18,62,116,NaN,NaN
45,72,12,NaN,NaN
54,75,43,NaN,NaN
7,46,4,NaN,NaN
52,58,16,NaN,NaN
27,46,3,NaN,NaN
47,75,21,NaN,NaN
42,79,9,NaN,NaN
11,22,7,NaN,NaN
47,68,101,NaN,NaN
20,57,5,NaN,NaN
52,57,26,NaN,NaN
19,69,134,NaN,NaN
45,69,15,NaN,NaN
27,33,11,NaN,NaN
52,69,13,NaN,NaN
21,43,25,NaN,NaN
21,47,196,NaN,NaN
2,69,25,NaN,NaN
23,40,2,NaN,NaN
21,67,1,NaN,NaN
45,47,4,NaN,NaN
11,36,6,NaN,NaN
36,76,9,NaN,NaN
43,58,1,NaN,NaN
47,79,12,NaN,NaN
19,45,1,NaN,NaN
12,60,1,NaN,NaN
12,20,19,NaN,NaN
54,58,2,NaN,NaN
5,63,7,NaN,NaN
2,27,26,NaN,NaN
68,71,1,NaN,NaN
5,18,4,NaN,NaN
18,43,2,NaN,NaN
18,72,21,NaN,NaN
27,68,2,NaN,NaN
44,62,2,NaN,NaN
33,47,2,NaN,NaN
19,76,3,NaN,NaN
2,5,2,NaN,NaN
18,79,12,NaN,NaN
21,40,11,NaN,NaN
21,63,67,NaN,NaN
12,40,8,NaN,NaN
12,63,3,NaN,NaN
12,21,5,NaN,NaN
9,22,15,NaN,NaN
11,76,6,NaN,NaN
1,21,24,NaN,NaN
32,72,6,NaN,NaN
11,27,66,NaN,NaN
14,27,2,NaN,NaN
27,76,2,NaN,NaN
21,72,69,NaN,NaN
15,48,211,NaN,NaN
52,67,2,NaN,NaN
27,79,6,NaN,NaN
33,46,2,NaN,NaN
32,40,1,NaN,NaN
42,75,3,NaN,NaN
1,64,14,NaN,NaN
19,21,29,NaN,NaN
21,68,1,NaN,NaN
23,75,1,NaN,NaN
21,56,31,NaN,NaN
2,34,96,NaN,NaN
21,75,11,NaN,NaN
57,75,17,NaN,NaN
57,72,14,NaN,NaN
49,56,6,NaN,NaN
27,58,12,NaN,NaN
60,71,12,NaN,NaN
37,64,1,NaN,NaN
5,20,12,NaN,NaN
21,79,9,NaN,NaN
62,79,23,NaN,NaN
22,79,17,NaN,NaN
23,27,4,NaN,NaN
57,69,2,NaN,NaN
16,24,24,NaN,NaN
24,47,2,NaN,NaN
5,9,14,NaN,NaN
9,79,14,NaN,NaN
23,47,22,NaN,NaN
46,47,33,NaN,NaN
47,69,3,NaN,NaN
27,80,2,NaN,NaN
47,72,6,NaN,NaN
9,47,2,NaN,NaN
19,47,1,NaN,NaN
2,24,3,NaN,NaN
24,42,8,NaN,NaN
11,24,63,NaN,NaN
9,21,1,NaN,NaN
71,72,30,NaN,NaN
58,71,2,NaN,NaN
16,59,24,NaN,NaN
16,71,13,NaN,NaN
20,42,196,NaN,NaN
11,72,2,NaN,NaN
11,75,1,NaN,NaN
11,21,156,NaN,NaN
21,54,1,NaN,NaN
19,49,176,NaN,NaN
21,46,5,NaN,NaN
18,54,25,NaN,NaN
5,64,218,NaN,NaN
5,21,14,NaN,NaN
21,23,10,NaN,NaN
35,45,36,NaN,NaN
5,70,4,NaN,NaN
63,75,4,NaN,NaN
20,64,11,NaN,NaN
2,75,1,NaN,NaN
2,45,1,NaN,NaN
2,23,42,NaN,NaN
2,42,3,NaN,NaN
2,64,2,NaN,NaN
67,70,2,NaN,NaN
16,70,248,NaN,NaN
64,70,122,NaN,NaN
2,70,31,NaN,NaN
27,70,274,NaN,NaN
42,70,168,NaN,NaN
45,67,1,NaN,NaN
14,21,2,NaN,NaN
21,80,5,NaN,NaN
59,70,254,NaN,NaN
21,70,436,NaN,NaN
2,21,11,NaN,NaN
47,70,13,NaN,NaN
47,64,111,NaN,NaN
21,55,19,NaN,NaN
43,72,12,NaN,NaN
55,64,168,NaN,NaN
46,55,116,NaN,NaN
43,70,28,NaN,NaN
2,63,4,NaN,NaN
49,67,2,NaN,NaN
55,63,39,NaN,NaN
19,35,16,NaN,NaN
19,67,8,NaN,NaN
70,71,177,NaN,NaN
64,71,15,NaN,NaN
46,69,8,NaN,NaN
5,77,166,NaN,NaN
77,79,8,NaN,NaN
20,70,67,NaN,NaN
54,71,1,NaN,NaN
16,20,19,NaN,NaN
42,46,1,NaN,NaN
43,46,2,NaN,NaN
46,59,14,NaN,NaN
46,64,3,NaN,NaN
23,43,4,NaN,NaN
71,77,38,NaN,NaN
11,57,69,NaN,NaN
67,72,17,NaN,NaN
22,24,1,NaN,NaN
24,49,1,NaN,NaN
24,56,1,NaN,NaN
24,62,1,NaN,NaN
24,67,1,NaN,NaN
69,77,1,NaN,NaN
55,77,175,NaN,NaN
24,70,7,NaN,NaN
5,67,5,NaN,NaN
67,79,4,NaN,NaN
34,70,333,NaN,NaN
59,69,1,NaN,NaN
59,72,14,NaN,NaN
20,79,4,NaN,NaN
59,79,10,NaN,NaN
34,77,380,NaN,NaN
5,22,7,NaN,NaN
5,49,4,NaN,NaN
49,79,4,NaN,NaN
5,16,3,NaN,NaN
5,27,4,NaN,NaN
16,79,3,NaN,NaN
70,79,4,NaN,NaN
20,77,44,NaN,NaN
57,79,1,NaN,NaN
60,79,3,NaN,NaN
21,77,53,NaN,NaN
35,62,91,NaN,NaN
9,24,1,NaN,NaN
44,70,4,NaN,NaN
9,44,2,NaN,NaN
44,68,3,NaN,NaN
44,69,1,NaN,NaN
44,77,89,NaN,NaN
56,60,2,NaN,NaN
46,57,1,NaN,NaN
5,56,2,NaN,NaN
56,79,2,NaN,NaN
34,46,9,NaN,NaN
14,24,7,NaN,NaN
47,77,72,NaN,NaN
23,77,2,NaN,NaN
42,77,3,NaN,NaN
59,77,84,NaN,NaN
16,52,119,NaN,NaN
52,70,254,NaN,NaN
47,71,33,NaN,NaN
33,77,2,NaN,NaN
28,48,2,NaN,NaN
9,55,1,NaN,NaN
36,63,4,NaN,NaN
36,80,4,NaN,NaN
22,72,154,NaN,NaN
22,69,35,NaN,NaN
20,47,14,NaN,NaN
34,64,3,NaN,NaN
20,36,50,NaN,NaN
36,77,1,NaN,NaN
22,44,3,NaN,NaN
36,47,107,NaN,NaN
7,54,11,NaN,NaN
34,36,68,NaN,NaN
70,80,2,NaN,NaN
47,57,1,NaN,NaN
57,70,29,NaN,NaN
58,77,2,NaN,NaN
60,69,8,NaN,NaN
21,36,45,NaN,NaN
7,16,1,NaN,NaN
7,77,1,NaN,NaN
7,55,2,NaN,NaN
16,36,6,NaN,NaN
36,42,6,NaN,NaN
7,21,1,NaN,NaN
32,63,1,NaN,NaN
62,63,12,NaN,NaN
46,63,9,NaN,NaN
63,72,13,NaN,NaN
12,77,3,NaN,NaN
20,35,1,NaN,NaN
35,55,20,NaN,NaN
11,70,43,NaN,NaN
36,70,85,NaN,NaN
27,36,16,NaN,NaN
46,62,6,NaN,NaN
19,68,37,NaN,NaN
27,72,22,NaN,NaN
5,62,4,NaN,NaN
21,62,2,NaN,NaN
24,64,18,NaN,NaN
22,55,1,NaN,NaN
62,69,8,NaN,NaN
27,62,3,NaN,NaN
27,69,1,NaN,NaN
7,70,1,NaN,NaN
23,58,2,NaN,NaN
55,58,1,NaN,NaN
56,58,23,NaN,NaN
32,56,1,NaN,NaN
44,48,1,NaN,NaN
23,37,1,NaN,NaN
11,62,3,NaN,NaN
20,62,1,NaN,NaN
36,62,5,NaN,NaN
42,62,1,NaN,NaN
47,62,8,NaN,NaN
55,62,1,NaN,NaN
62,71,2,NaN,NaN
16,62,2,NaN,NaN
58,62,1,NaN,NaN
21,32,1,NaN,NaN
49,69,2,NaN,NaN
58,69,1,NaN,NaN
56,71,1,NaN,NaN
36,59,58,NaN,NaN
63,70,69,NaN,NaN
47,56,1,NaN,NaN
29,60,56,NaN,NaN
29,71,75,NaN,NaN
11,20,2,NaN,NaN
20,56,6,NaN,NaN
5,14,25,NaN,NaN
27,32,1,NaN,NaN
45,63,4,NaN,NaN
67,69,7,NaN,NaN
27,55,3,NaN,NaN
27,56,1,NaN,NaN
2,58,1,NaN,NaN
33,70,5,NaN,NaN
9,32,2,NaN,NaN
14,55,93,NaN,NaN
2,47,14,NaN,NaN
16,47,1,NaN,NaN
29,46,39,NaN,NaN
29,79,28,NaN,NaN
33,72,1,NaN,NaN
23,69,43,NaN,NaN
22,23,6,NaN,NaN
2,55,113,NaN,NaN
56,75,1,NaN,NaN
19,56,1,NaN,NaN
15,62,12,NaN,NaN
15,56,2,NaN,NaN
16,57,2,NaN,NaN
36,57,2,NaN,NaN
42,57,2,NaN,NaN
14,75,19,NaN,NaN
12,15,1,NaN,NaN
15,68,6,NaN,NaN
32,68,7,NaN,NaN
27,63,51,NaN,NaN
23,35,22,NaN,NaN
59,64,2,NaN,NaN
23,64,14,NaN,NaN
2,16,1,NaN,NaN
4,22,2,NaN,NaN
19,54,4,NaN,NaN
69,71,1,NaN,NaN
14,44,10,NaN,NaN
14,59,7,NaN,NaN
15,45,2,NaN,NaN
35,59,7,NaN,NaN
34,35,5,NaN,NaN
35,70,6,NaN,NaN
35,71,13,NaN,NaN
14,20,1,NaN,NaN
35,44,5,NaN,NaN
59,75,2,NaN,NaN
14,72,15,NaN,NaN
14,19,10,NaN,NaN
44,52,22,NaN,NaN
11,52,94,NaN,NaN
5,76,18,NaN,NaN
14,15,8,NaN,NaN
22,75,3,NaN,NaN
71,75,1,NaN,NaN
52,64,54,NaN,NaN
15,35,2,NaN,NaN
59,61,2,NaN,NaN
1,59,4,NaN,NaN
15,71,1,NaN,NaN
14,29,28,NaN,NaN
19,29,161,NaN,NaN
22,29,73,NaN,NaN
29,72,275,NaN,NaN
15,29,41,NaN,NaN
35,52,7,NaN,NaN
9,29,30,NaN,NaN
29,49,28,NaN,NaN
21,35,4,NaN,NaN
21,76,8,NaN,NaN
29,68,162,NaN,NaN
29,75,153,NaN,NaN
35,47,2,NaN,NaN
52,76,14,NaN,NaN
58,70,1,NaN,NaN
24,52,92,NaN,NaN
27,77,82,NaN,NaN
70,77,240,NaN,NaN
76,77,4,NaN,NaN
70,76,1,NaN,NaN
29,35,8,NaN,NaN
14,52,6,NaN,NaN
5,29,2,NaN,NaN
29,76,2,NaN,NaN
29,64,58,NaN,NaN
29,69,137,NaN,NaN
4,76,59,NaN,NaN
11,61,4,NaN,NaN
46,52,3,NaN,NaN
1,76,2,NaN,NaN
14,47,2,NaN,NaN
64,79,1,NaN,NaN
29,45,79,NaN,NaN
9,19,63,NaN,NaN
33,36,3,NaN,NaN
19,36,11,NaN,NaN
29,43,52,NaN,NaN
11,55,1,NaN,NaN
60,72,1,NaN,NaN
47,60,2,NaN,NaN
27,60,1,NaN,NaN
60,70,1,NaN,NaN
52,55,13,NaN,NaN
22,68,1,NaN,NaN
35,76,1,NaN,NaN
1,52,20,NaN,NaN
1,16,12,NaN,NaN
1,70,17,NaN,NaN
1,27,3,NaN,NaN
52,61,4,NaN,NaN
55,61,2,NaN,NaN
61,70,3,NaN,NaN
22,59,4,NaN,NaN
56,59,1,NaN,NaN
1,55,2,NaN,NaN
29,61,2,NaN,NaN
36,49,4,NaN,NaN
2,44,5,NaN,NaN
18,75,1,NaN,NaN
29,54,32,NaN,NaN
31,70,75,NaN,NaN
21,31,103,NaN,NaN
31,52,190,NaN,NaN
27,31,18,NaN,NaN
11,31,38,NaN,NaN
16,31,12,NaN,NaN
20,31,30,NaN,NaN
31,80,2,NaN,NaN
31,46,1,NaN,NaN
47,52,5,NaN,NaN
4,14,1,NaN,NaN
24,77,8,NaN,NaN
9,23,14,NaN,NaN
24,31,16,NaN,NaN
31,33,28,NaN,NaN
31,44,2,NaN,NaN
14,23,6,NaN,NaN
24,54,1,NaN,NaN
46,70,1,NaN,NaN
34,52,23,NaN,NaN
27,67,2,NaN,NaN
20,67,2,NaN,NaN
57,64,2,NaN,NaN
57,68,2,NaN,NaN
31,69,4,NaN,NaN
33,69,1,NaN,NaN
32,44,1,NaN,NaN
23,31,2,NaN,NaN
43,52,13,NaN,NaN
72,80,11,NaN,NaN
52,79,8,NaN,NaN
5,52,1,NaN,NaN
52,80,1,NaN,NaN
29,48,2,NaN,NaN
36,37,16,NaN,NaN
54,69,4,NaN,NaN
18,29,41,NaN,NaN
23,52,1,NaN,NaN
9,62,6,NaN,NaN
34,57,1,NaN,NaN
23,59,7,NaN,NaN
49,72,37,NaN,NaN
4,52,1,NaN,NaN
52,77,9,NaN,NaN
2,77,4,NaN,NaN
69,76,18,NaN,NaN
75,76,1,NaN,NaN
14,34,1,NaN,NaN
72,76,17,NaN,NaN
2,79,1,NaN,NaN
36,52,29,NaN,NaN
36,72,1,NaN,NaN
43,69,10,NaN,NaN
52,63,17,NaN,NaN
18,69,13,NaN,NaN
14,69,1,NaN,NaN
55,67,1,NaN,NaN
1,67,2,NaN,NaN
1,60,2,NaN,NaN
49,59,9,NaN,NaN
18,47,3,NaN,NaN
2,31,33,NaN,NaN
31,36,17,NaN,NaN
31,64,50,NaN,NaN
55,69,1,NaN,NaN
18,59,7,NaN,NaN
32,47,1,NaN,NaN
31,79,3,NaN,NaN
23,29,14,NaN,NaN
47,80,4,NaN,NaN
22,54,8,NaN,NaN
22,63,8,NaN,NaN
31,34,3,NaN,NaN
34,43,1,NaN,NaN
62,80,12,NaN,NaN
31,43,8,NaN,NaN
9,18,1,NaN,NaN
32,79,1,NaN,NaN
31,57,19,NaN,NaN
31,55,3,NaN,NaN
31,59,1,NaN,NaN
31,63,17,NaN,NaN
5,57,1,NaN,NaN
8,21,5,NaN,NaN
8,70,24,NaN,NaN
55,70,11,NaN,NaN
8,52,22,NaN,NaN
19,27,1,NaN,NaN
8,31,23,NaN,NaN
31,77,16,NaN,NaN
8,27,19,NaN,NaN
27,43,6,NaN,NaN
8,34,6,NaN,NaN
19,33,4,NaN,NaN
8,55,2,NaN,NaN
14,62,3,NaN,NaN
43,62,1,NaN,NaN
59,62,5,NaN,NaN
8,20,14,NaN,NaN
29,59,4,NaN,NaN
29,80,2,NaN,NaN
31,58,5,NaN,NaN
57,62,2,NaN,NaN
62,70,1,NaN,NaN
4,63,5,NaN,NaN
29,67,4,NaN,NaN
19,59,2,NaN,NaN
