source,target,weight,symptom,psych_symp
1,1,NaN,0000,00
2,2,NaN,1100,01
3,3,NaN,0000,00
4,4,NaN,0000,00
5,5,NaN,0000,00
6,6,NaN,0000,00
7,7,NaN,1000,00
8,8,NaN,0000,00
9,9,NaN,0000,00
10,10,NaN,0000,00
11,11,NaN,0000,00
12,12,NaN,0000,00
13,13,NaN,0000,00
14,14,NaN,0000,00
15,15,NaN,0000,00
16,16,NaN,0000,00
17,17,NaN,0000,00
18,18,NaN,0000,01
19,19,NaN,0000,00
20,20,NaN,0000,00
21,21,NaN,0001,00
22,22,NaN,0100,00
23,23,NaN,1100,00
24,24,NaN,0000,00
25,25,NaN,0000,00
26,26,NaN,0100,11
27,27,NaN,0000,01
28,28,NaN,0000,01
29,29,NaN,0101,00
30,30,NaN,0000,00
31,31,NaN,0000,11
32,32,NaN,0000,00
33,33,NaN,0000,01
34,34,NaN,0000,01
35,35,NaN,0000,00
36,36,NaN,0000,00
37,37,NaN,0000,00
38,38,NaN,0000,00
39,39,NaN,0000,00
40,40,NaN,0000,00
41,41,NaN,0000,00
42,42,NaN,0000,00
43,43,NaN,0000,00
44,44,NaN,0000,00
45,45,NaN,0000,00
46,46,NaN,1100,00
47,47,NaN,0000,01
48,48,NaN,0000,00
49,49,NaN,0000,00
50,50,NaN,0000,00
51,51,NaN,0000,00
52,52,NaN,0000,00
53,53,NaN,0000,00
54,54,NaN,0100,00
55,55,NaN,1100,00
56,56,NaN,0000,00
57,57,NaN,0000,00
58,58,NaN,1100,00
59,59,NaN,0000,00
60,60,NaN,0000,00
61,61,NaN,0000,00
62,62,NaN,0000,00
63,63,NaN,0000,00
64,64,NaN,0000,00
65,65,NaN,0000,00
66,66,NaN,0000,00
67,67,NaN,0000,00
68,68,NaN,0000,00
69,69,NaN,0000,00
70,70,NaN,0000,00
71,71,NaN,0000,00
72,72,NaN,1100,00
73,73,NaN,0000,00
74,74,NaN,0000,00
75,75,NaN,0100,00
76,76,NaN,1100,11
77,77,NaN,1000,01
78,78,NaN,1100,00
79,79,NaN,0100,00
80,80,NaN,0000,00
19,23,505,NaN,NaN
20,23,403,NaN,NaN
23,33,774,NaN,NaN
23,36,124,NaN,NaN
23,55,1189,NaN,NaN
23,76,533,NaN,NaN
46,62,3,NaN,NaN
47,62,8,NaN,NaN
62,80,4,NaN,NaN
18,59,3,NaN,NaN
46,59,17,NaN,NaN
47,59,222,NaN,NaN
59,72,47,NaN,NaN
59,80,9,NaN,NaN
8,70,224,NaN,NaN
27,70,443,NaN,NaN
31,70,473,NaN,NaN
52,70,78,NaN,NaN
57,70,113,NaN,NaN
70,77,175,NaN,NaN
5,23,10,NaN,NaN
5,43,227,NaN,NaN
5,64,208,NaN,NaN
4,24,154,NaN,NaN
24,63,213,NaN,NaN
24,64,28,NaN,NaN
24,70,41,NaN,NaN
24,77,79,NaN,NaN
9,45,12,NaN,NaN
19,45,24,NaN,NaN
45,54,24,NaN,NaN
8,20,34,NaN,NaN
20,64,19,NaN,NaN
20,77,131,NaN,NaN
19,22,345,NaN,NaN
19,29,194,NaN,NaN
19,36,10,NaN,NaN
19,49,107,NaN,NaN
19,67,33,NaN,NaN
19,68,21,NaN,NaN
2,71,313,NaN,NaN
11,71,245,NaN,NaN
36,71,152,NaN,NaN
63,71,102,NaN,NaN
71,76,296,NaN,NaN
29,75,102,NaN,NaN
43,75,138,NaN,NaN
54,75,108,NaN,NaN
59,75,3,NaN,NaN
68,75,249,NaN,NaN
72,75,65,NaN,NaN
11,32,262,NaN,NaN
22,32,554,NaN,NaN
32,36,99,NaN,NaN
32,49,466,NaN,NaN
32,60,134,NaN,NaN
32,67,454,NaN,NaN
32,76,296,NaN,NaN
34,55,764,NaN,NaN
36,55,253,NaN,NaN
55,64,140,NaN,NaN
55,70,44,NaN,NaN
55,77,475,NaN,NaN
9,29,84,NaN,NaN
29,54,118,NaN,NaN
29,68,180,NaN,NaN
29,79,75,NaN,NaN
8,52,30,NaN,NaN
31,52,172,NaN,NaN
33,52,55,NaN,NaN
52,57,199,NaN,NaN
52,64,24,NaN,NaN
18,47,8,NaN,NaN
46,47,41,NaN,NaN
47,67,2,NaN,NaN
47,79,32,NaN,NaN
47,80,6,NaN,NaN
4,58,5,NaN,NaN
20,58,159,NaN,NaN
24,58,349,NaN,NaN
58,63,262,NaN,NaN
8,27,166,NaN,NaN
27,31,377,NaN,NaN
27,52,23,NaN,NaN
27,57,204,NaN,NaN
18,72,64,NaN,NaN
35,72,24,NaN,NaN
46,72,26,NaN,NaN
54,72,100,NaN,NaN
68,72,166,NaN,NaN
69,72,409,NaN,NaN
72,79,146,NaN,NaN
69,79,90,NaN,NaN
23,64,60,NaN,NaN
23,77,572,NaN,NaN
4,22,7,NaN,NaN
22,49,303,NaN,NaN
