source,target,weight,symptom,psych_symp
1,1,NaN,0000,00
2,2,NaN,1100,10
3,3,NaN,0000,00
4,4,NaN,0000,00
5,5,NaN,0000,00
6,6,NaN,0000,00
7,7,NaN,0000,00
8,8,NaN,0000,00
9,9,NaN,0000,00
10,10,NaN,0000,00
11,11,NaN,1100,11
12,12,NaN,0000,00
13,13,NaN,0000,00
14,14,NaN,0000,00
15,15,NaN,0000,00
16,16,NaN,0000,00
17,17,NaN,0000,00
18,18,NaN,0000,00
19,19,NaN,0000,00
20,20,NaN,0000,00
21,21,NaN,0000,00
22,22,NaN,0100,00
23,23,NaN,1100,00
24,24,NaN,0000,00
25,25,NaN,0000,00
26,26,NaN,0100,00
27,27,NaN,0000,00
28,28,NaN,0000,11
29,29,NaN,0000,00
30,30,NaN,0000,11
31,31,NaN,0000,00
32,32,NaN,0000,00
33,33,NaN,0000,00
34,34,NaN,0000,00
35,35,NaN,0000,00
36,36,NaN,0000,00
37,37,NaN,0000,00
38,38,NaN,0000,00
39,39,NaN,0000,00
40,40,NaN,0000,00
41,41,NaN,0000,00
42,42,NaN,0000,00
43,43,NaN,0000,00
44,44,NaN,0100,00
45,45,NaN,0000,00
46,46,NaN,0000,00
47,47,NaN,0000,00
48,48,NaN,1100,01
49,49,NaN,0100,11
50,50,NaN,0000,00
51,51,NaN,0000,00
52,52,NaN,0100,00
53,53,NaN,0000,00
54,54,NaN,0000,00
55,55,NaN,0000,00
56,56,NaN,1110,01
57,57,NaN,0000,00
58,58,NaN,0000,00
59,59,NaN,0000,00
60,60,NaN,0000,00
61,61,NaN,0100,01
62,62,NaN,0000,00
63,63,NaN,0001,01
64,64,NaN,0000,00
65,65,NaN,0000,00
66,66,NaN,0100,00
67,67,NaN,0000,01
68,68,NaN,0000,00
69,69,NaN,0000,00
70,70,NaN,0100,00
71,71,NaN,0000,00
72,72,NaN,0000,00
73,73,NaN,0000,00
74,74,NaN,0000,00
75,75,NaN,0100,00
76,76,NaN,0000,11
77,77,NaN,0000,11
78,78,NaN,0000,10
79,79,NaN,0000,00
80,80,NaN,0000,00
46,62,11,NaN,NaN
46,71,578,NaN,NaN
46,77,13,NaN,NaN
4,7,20,NaN,NaN
7,11,38,NaN,NaN
7,52,23,NaN,NaN
7,57,3,NaN,NaN
8,24,45,NaN,NaN
8,70,371,NaN,NaN
8,31,54,NaN,NaN
9,31,1,NaN,NaN
20,31,17,NaN,NaN
24,31,13,NaN,NaN
30,31,13,NaN,NaN
38,47,52,NaN,NaN
47,64,30,NaN,NaN
4,11,354,NaN,NaN
4,52,331,NaN,NaN
4,57,10,NaN,NaN
11,52,186,NaN,NaN
52,57,105,NaN,NaN
8,21,143,NaN,NaN
8,64,44,NaN,NaN
21,31,42,NaN,NaN
52,76,50,NaN,NaN
8,47,26,NaN,NaN
31,57,27,NaN,NaN
24,33,1,NaN,NaN
33,44,337,NaN,NaN
31,63,1,NaN,NaN
52,71,151,NaN,NaN
7,31,1,NaN,NaN
31,36,29,NaN,NaN
46,47,1,NaN,NaN
20,44,437,NaN,NaN
23,44,308,NaN,NaN
44,46,28,NaN,NaN
44,64,113,NaN,NaN
44,77,1,NaN,NaN
30,44,103,NaN,NaN
19,44,105,NaN,NaN
21,44,30,NaN,NaN
11,44,29,NaN,NaN
19,59,2,NaN,NaN
59,72,15,NaN,NaN
59,78,3,NaN,NaN
49,59,1,NaN,NaN
8,36,178,NaN,NaN
20,36,397,NaN,NaN
24,36,6,NaN,NaN
30,36,90,NaN,NaN
36,66,18,NaN,NaN
36,77,18,NaN,NaN
44,59,1,NaN,NaN
44,63,6,NaN,NaN
31,70,29,NaN,NaN
24,44,31,NaN,NaN
7,46,135,NaN,NaN
11,46,613,NaN,NaN
18,46,277,NaN,NaN
46,52,266,NaN,NaN
46,76,548,NaN,NaN
35,46,340,NaN,NaN
2,46,238,NaN,NaN
20,30,461,NaN,NaN
20,66,262,NaN,NaN
20,46,67,NaN,NaN
44,66,180,NaN,NaN
12,62,611,NaN,NaN
18,62,389,NaN,NaN
35,62,299,NaN,NaN
60,62,410,NaN,NaN
36,47,17,NaN,NaN
47,68,15,NaN,NaN
47,77,3,NaN,NaN
19,46,28,NaN,NaN
15,48,8,NaN,NaN
47,59,21,NaN,NaN
20,23,128,NaN,NaN
20,33,38,NaN,NaN
20,63,7,NaN,NaN
20,24,8,NaN,NaN
46,60,45,NaN,NaN
20,76,22,NaN,NaN
20,59,269,NaN,NaN
21,36,14,NaN,NaN
36,59,22,NaN,NaN
30,46,14,NaN,NaN
36,46,23,NaN,NaN
47,70,3,NaN,NaN
8,59,89,NaN,NaN
8,77,175,NaN,NaN
60,72,5,NaN,NaN
23,46,28,NaN,NaN
59,70,17,NaN,NaN
1,61,16,NaN,NaN
7,33,1,NaN,NaN
7,71,1,NaN,NaN
49,62,404,NaN,NaN
44,49,9,NaN,NaN
35,49,82,NaN,NaN
18,49,421,NaN,NaN
19,49,438,NaN,NaN
21,62,1,NaN,NaN
11,49,168,NaN,NaN
45,47,1,NaN,NaN
19,32,5,NaN,NaN
32,38,1,NaN,NaN
32,68,5,NaN,NaN
32,72,5,NaN,NaN
23,33,30,NaN,NaN
23,38,48,NaN,NaN
24,58,93,NaN,NaN
2,23,22,NaN,NaN
23,76,4,NaN,NaN
44,47,2,NaN,NaN
49,60,12,NaN,NaN
21,52,4,NaN,NaN
44,52,3,NaN,NaN
52,70,2,NaN,NaN
12,60,26,NaN,NaN
4,46,104,NaN,NaN
4,71,108,NaN,NaN
62,70,1,NaN,NaN
23,77,10,NaN,NaN
23,66,4,NaN,NaN
62,66,57,NaN,NaN
31,33,2,NaN,NaN
31,59,10,NaN,NaN
8,33,10,NaN,NaN
4,49,26,NaN,NaN
5,59,3,NaN,NaN
5,68,5,NaN,NaN
5,38,2,NaN,NaN
5,47,1,NaN,NaN
12,49,6,NaN,NaN
20,47,6,NaN,NaN
4,33,38,NaN,NaN
4,18,6,NaN,NaN
31,46,4,NaN,NaN
31,66,2,NaN,NaN
31,77,2,NaN,NaN
11,18,32,NaN,NaN
56,62,4,NaN,NaN
18,19,18,NaN,NaN
18,71,9,NaN,NaN
47,57,1,NaN,NaN
18,76,20,NaN,NaN
33,57,8,NaN,NaN
18,60,14,NaN,NaN
15,35,2,NaN,NaN
15,44,2,NaN,NaN
15,72,19,NaN,NaN
35,44,1,NaN,NaN
44,67,1,NaN,NaN
44,72,41,NaN,NaN
44,76,8,NaN,NaN
20,64,1,NaN,NaN
1,31,1,NaN,NaN
20,61,15,NaN,NaN
1,20,3,NaN,NaN
23,47,2,NaN,NaN
35,76,1,NaN,NaN
66,76,1,NaN,NaN
67,76,1,NaN,NaN
76,78,1,NaN,NaN
12,18,2,NaN,NaN
36,76,2,NaN,NaN
31,76,2,NaN,NaN
12,65,378,NaN,NaN
60,65,442,NaN,NaN
65,67,240,NaN,NaN
49,67,18,NaN,NaN
18,67,4,NaN,NaN
8,57,124,NaN,NaN
8,30,31,NaN,NaN
65,68,1,NaN,NaN
36,38,18,NaN,NaN
36,57,4,NaN,NaN
36,70,14,NaN,NaN
8,76,3,NaN,NaN
31,71,3,NaN,NaN
31,72,1,NaN,NaN
62,65,241,NaN,NaN
44,57,5,NaN,NaN
33,43,18,NaN,NaN
43,44,138,NaN,NaN
43,57,8,NaN,NaN
43,46,44,NaN,NaN
43,77,31,NaN,NaN
20,71,5,NaN,NaN
43,64,145,NaN,NaN
11,43,2,NaN,NaN
8,43,86,NaN,NaN
38,43,164,NaN,NaN
43,47,96,NaN,NaN
43,68,113,NaN,NaN
43,70,31,NaN,NaN
46,72,114,NaN,NaN
62,67,22,NaN,NaN
23,55,3,NaN,NaN
38,55,9,NaN,NaN
36,55,3,NaN,NaN
44,55,1,NaN,NaN
20,55,3,NaN,NaN
18,35,6,NaN,NaN
33,66,1,NaN,NaN
35,65,15,NaN,NaN
20,70,8,NaN,NaN
36,71,6,NaN,NaN
60,67,22,NaN,NaN
8,71,58,NaN,NaN
8,20,79,NaN,NaN
2,76,2,NaN,NaN
36,44,6,NaN,NaN
43,76,15,NaN,NaN
30,66,24,NaN,NaN
18,20,10,NaN,NaN
30,33,12,NaN,NaN
18,30,1,NaN,NaN
23,30,1,NaN,NaN
21,63,2,NaN,NaN
63,72,16,NaN,NaN
30,57,3,NaN,NaN
8,44,13,NaN,NaN
20,57,3,NaN,NaN
31,44,2,NaN,NaN
33,52,28,NaN,NaN
8,52,5,NaN,NaN
43,62,103,NaN,NaN
43,71,43,NaN,NaN
1,2,26,NaN,NaN
8,23,8,NaN,NaN
7,63,1,NaN,NaN
18,44,11,NaN,NaN
15,43,20,NaN,NaN
21,43,23,NaN,NaN
43,63,6,NaN,NaN
43,72,11,NaN,NaN
15,46,5,NaN,NaN
15,62,5,NaN,NaN
19,43,12,NaN,NaN
43,49,1,NaN,NaN
7,49,2,NaN,NaN
46,66,7,NaN,NaN
15,76,1,NaN,NaN
35,60,8,NaN,NaN
18,43,13,NaN,NaN
69,72,5,NaN,NaN
67,75,2,NaN,NaN
47,62,2,NaN,NaN
12,72,2,NaN,NaN
21,72,2,NaN,NaN
68,72,218,NaN,NaN
64,72,11,NaN,NaN
33,76,1,NaN,NaN
67,72,2,NaN,NaN
62,72,26,NaN,NaN
21,33,3,NaN,NaN
46,67,15,NaN,NaN
2,43,3,NaN,NaN
72,78,19,NaN,NaN
19,72,61,NaN,NaN
70,72,6,NaN,NaN
1,52,25,NaN,NaN
1,63,36,NaN,NaN
1,71,12,NaN,NaN
23,31,2,NaN,NaN
71,76,2,NaN,NaN
20,21,1,NaN,NaN
20,77,1,NaN,NaN
1,21,12,NaN,NaN
59,62,5,NaN,NaN
62,78,5,NaN,NaN
24,52,52,NaN,NaN
1,24,4,NaN,NaN
1,58,72,NaN,NaN
58,63,77,NaN,NaN
52,61,22,NaN,NaN
52,58,71,NaN,NaN
