source,target,weight,symptom,psych_symp
1,1,NaN,0000,00
2,2,NaN,1100,10
3,3,NaN,0000,00
4,4,NaN,0000,00
5,5,NaN,0000,00
6,6,NaN,0100,00
7,7,NaN,0000,00
8,8,NaN,0000,00
9,9,NaN,0000,00
10,10,NaN,0000,00
11,11,NaN,0000,11
12,12,NaN,1100,00
13,13,NaN,0000,00
14,14,NaN,0000,00
15,15,NaN,0000,00
16,16,NaN,0000,00
17,17,NaN,0000,00
18,18,NaN,0000,00
19,19,NaN,0000,00
20,20,NaN,0000,00
21,21,NaN,0000,00
22,22,NaN,0101,00
23,23,NaN,1100,00
24,24,NaN,0000,00
25,25,NaN,0000,00
26,26,NaN,1100,00
27,27,NaN,0000,00
28,28,NaN,0100,01
29,29,NaN,0101,00
30,30,NaN,0000,00
31,31,NaN,0000,00
32,32,NaN,0000,00
33,33,NaN,0000,00
34,34,NaN,0100,01
35,35,NaN,0000,01
36,36,NaN,0000,00
37,37,NaN,0000,00
38,38,NaN,0000,00
39,39,NaN,0000,00
40,40,NaN,0000,01
41,41,NaN,0000,00
42,42,NaN,1100,00
43,43,NaN,0000,00
44,44,NaN,0100,00
45,45,NaN,1000,01
46,46,NaN,0000,00
47,47,NaN,1100,01
48,48,NaN,0100,01
49,49,NaN,1010,10
50,50,NaN,0000,00
51,51,NaN,0000,00
52,52,NaN,0100,00
53,53,NaN,0000,00
54,54,NaN,0000,00
55,55,NaN,0000,00
56,56,NaN,0100,00
57,57,NaN,0000,00
58,58,NaN,0000,00
59,59,NaN,0000,00
60,60,NaN,0000,00
61,61,NaN,1101,00
62,62,NaN,0000,00
63,63,NaN,0000,00
64,64,NaN,0000,10
65,65,NaN,0000,00
66,66,NaN,0000,00
67,67,NaN,0000,01
68,68,NaN,0100,00
69,69,NaN,0000,00
70,70,NaN,0000,00
71,71,NaN,0000,00
72,72,NaN,0000,00
73,73,NaN,0000,00
74,74,NaN,0000,00
75,75,NaN,0100,00
76,76,NaN,0100,01
77,77,NaN,0000,11
78,78,NaN,0000,00
79,79,NaN,0000,00
80,80,NaN,0000,00
36,59,35,NaN,NaN
57,59,157,NaN,NaN
59,68,17,NaN,NaN
59,70,909,NaN,NaN
59,77,720,NaN,NaN
11,18,477,NaN,NaN
18,60,329,NaN,NaN
18,76,314,NaN,NaN
12,65,456,NaN,NaN
60,65,652,NaN,NaN
42,59,754,NaN,NaN
4,80,112,NaN,NaN
11,80,234,NaN,NaN
44,80,245,NaN,NaN
47,59,373,NaN,NaN
4,11,504,NaN,NaN
12,60,136,NaN,NaN
60,67,141,NaN,NaN
38,47,390,NaN,NaN
42,47,225,NaN,NaN
46,47,25,NaN,NaN
47,64,531,NaN,NaN
47,68,147,NaN,NaN
21,27,387,NaN,NaN
27,42,182,NaN,NaN
27,57,143,NaN,NaN
27,59,239,NaN,NaN
27,70,389,NaN,NaN
38,64,258,NaN,NaN
44,64,154,NaN,NaN
64,68,99,NaN,NaN
38,71,41,NaN,NaN
46,71,201,NaN,NaN
8,42,79,NaN,NaN
8,59,920,NaN,NaN
8,70,159,NaN,NaN
65,67,341,NaN,NaN
4,76,230,NaN,NaN
8,27,308,NaN,NaN
27,77,17,NaN,NaN
15,78,5,NaN,NaN
19,78,7,NaN,NaN
40,78,1,NaN,NaN
45,78,1,NaN,NaN
49,78,4,NaN,NaN
72,78,5,NaN,NaN
8,57,91,NaN,NaN
8,68,5,NaN,NaN
8,77,20,NaN,NaN
8,36,11,NaN,NaN
59,64,69,NaN,NaN
8,64,25,NaN,NaN
1,52,62,NaN,NaN
4,52,323,NaN,NaN
11,52,100,NaN,NaN
24,52,64,NaN,NaN
52,61,63,NaN,NaN
36,47,99,NaN,NaN
47,71,19,NaN,NaN
36,71,174,NaN,NaN
42,71,26,NaN,NaN
44,71,37,NaN,NaN
36,52,46,NaN,NaN
30,59,637,NaN,NaN
2,61,145,NaN,NaN
64,71,41,NaN,NaN
68,71,14,NaN,NaN
71,78,25,NaN,NaN
1,2,187,NaN,NaN
4,61,6,NaN,NaN
52,71,189,NaN,NaN
62,72,11,NaN,NaN
2,30,7,NaN,NaN
23,71,41,NaN,NaN
4,71,125,NaN,NaN
52,80,45,NaN,NaN
2,71,327,NaN,NaN
2,63,220,NaN,NaN
1,71,69,NaN,NaN
11,71,195,NaN,NaN
71,76,280,NaN,NaN
8,47,118,NaN,NaN
18,71,149,NaN,NaN
18,52,13,NaN,NaN
2,76,150,NaN,NaN
18,67,234,NaN,NaN
4,24,42,NaN,NaN
63,80,18,NaN,NaN
46,64,8,NaN,NaN
68,78,6,NaN,NaN
61,71,43,NaN,NaN
24,80,78,NaN,NaN
2,36,134,NaN,NaN
15,19,3,NaN,NaN
15,49,3,NaN,NaN
52,63,1,NaN,NaN
4,21,44,NaN,NaN
4,33,78,NaN,NaN
63,71,63,NaN,NaN
21,52,3,NaN,NaN
36,80,103,NaN,NaN
18,35,262,NaN,NaN
18,46,354,NaN,NaN
46,52,82,NaN,NaN
4,46,152,NaN,NaN
21,64,18,NaN,NaN
2,46,75,NaN,NaN
35,60,93,NaN,NaN
35,65,14,NaN,NaN
42,64,37,NaN,NaN
4,49,226,NaN,NaN
49,80,221,NaN,NaN
52,76,48,NaN,NaN
18,49,264,NaN,NaN
21,59,328,NaN,NaN
15,67,2,NaN,NaN
15,72,5,NaN,NaN
46,60,60,NaN,NaN
33,52,7,NaN,NaN
4,18,3,NaN,NaN
49,52,9,NaN,NaN
52,57,67,NaN,NaN
4,57,180,NaN,NaN
12,62,19,NaN,NaN
35,62,14,NaN,NaN
49,62,28,NaN,NaN
60,62,81,NaN,NaN
62,65,298,NaN,NaN
62,67,23,NaN,NaN
18,62,123,NaN,NaN
18,19,269,NaN,NaN
15,44,1,NaN,NaN
64,70,8,NaN,NaN
57,71,64,NaN,NaN
4,36,8,NaN,NaN
12,18,21,NaN,NaN
46,80,40,NaN,NaN
2,57,40,NaN,NaN
11,36,2,NaN,NaN
24,36,8,NaN,NaN
36,46,6,NaN,NaN
36,63,6,NaN,NaN
36,76,11,NaN,NaN
18,36,89,NaN,NaN
40,50,3,NaN,NaN
50,72,11,NaN,NaN
1,27,6,NaN,NaN
27,61,2,NaN,NaN
47,70,45,NaN,NaN
57,80,1,NaN,NaN
27,64,21,NaN,NaN
2,24,7,NaN,NaN
76,80,3,NaN,NaN
52,64,32,NaN,NaN
20,47,26,NaN,NaN
8,21,106,NaN,NaN
27,38,23,NaN,NaN
8,52,17,NaN,NaN
42,52,1,NaN,NaN
23,33,64,NaN,NaN
30,33,1,NaN,NaN
2,27,20,NaN,NaN
18,42,1,NaN,NaN
18,72,21,NaN,NaN
33,65,1,NaN,NaN
38,80,19,NaN,NaN
21,76,2,NaN,NaN
33,76,8,NaN,NaN
38,76,9,NaN,NaN
57,76,3,NaN,NaN
8,71,14,NaN,NaN
21,71,10,NaN,NaN
60,71,11,NaN,NaN
71,72,14,NaN,NaN
8,80,2,NaN,NaN
21,80,19,NaN,NaN
21,33,1,NaN,NaN
33,38,1,NaN,NaN
33,57,1,NaN,NaN
33,80,7,NaN,NaN
27,68,1,NaN,NaN
20,80,4,NaN,NaN
20,27,53,NaN,NaN
20,30,54,NaN,NaN
8,20,37,NaN,NaN
20,38,4,NaN,NaN
20,71,67,NaN,NaN
30,71,53,NaN,NaN
44,49,8,NaN,NaN
49,72,12,NaN,NaN
20,23,65,NaN,NaN
20,42,20,NaN,NaN
20,58,5,NaN,NaN
40,43,5,NaN,NaN
2,20,5,NaN,NaN
4,8,2,NaN,NaN
4,38,2,NaN,NaN
4,27,38,NaN,NaN
20,36,15,NaN,NaN
72,80,26,NaN,NaN
27,33,39,NaN,NaN
27,75,3,NaN,NaN
20,33,4,NaN,NaN
71,75,2,NaN,NaN
23,38,54,NaN,NaN
4,58,35,NaN,NaN
27,71,19,NaN,NaN
27,30,26,NaN,NaN
5,44,3,NaN,NaN
5,48,3,NaN,NaN
5,72,3,NaN,NaN
44,79,3,NaN,NaN
48,79,3,NaN,NaN
72,79,3,NaN,NaN
79,80,4,NaN,NaN
49,60,8,NaN,NaN
64,80,5,NaN,NaN
18,63,22,NaN,NaN
48,80,2,NaN,NaN
33,44,145,NaN,NaN
33,48,4,NaN,NaN
33,72,4,NaN,NaN
33,79,4,NaN,NaN
40,76,8,NaN,NaN
68,76,5,NaN,NaN
72,76,10,NaN,NaN
75,76,4,NaN,NaN
12,28,1,NaN,NaN
28,33,6,NaN,NaN
28,48,15,NaN,NaN
28,49,6,NaN,NaN
28,52,9,NaN,NaN
28,72,22,NaN,NaN
28,76,7,NaN,NaN
28,79,16,NaN,NaN
33,49,2,NaN,NaN
49,76,5,NaN,NaN
76,79,4,NaN,NaN
12,76,1,NaN,NaN
46,76,12,NaN,NaN
20,24,3,NaN,NaN
24,27,157,NaN,NaN
12,33,1,NaN,NaN
33,40,1,NaN,NaN
33,46,1,NaN,NaN
19,76,9,NaN,NaN
48,76,4,NaN,NaN
28,35,15,NaN,NaN
28,40,6,NaN,NaN
28,68,18,NaN,NaN
28,75,4,NaN,NaN
20,76,1,NaN,NaN
23,28,132,NaN,NaN
8,30,18,NaN,NaN
8,33,2,NaN,NaN
8,76,4,NaN,NaN
34,71,11,NaN,NaN
35,71,11,NaN,NaN
48,71,12,NaN,NaN
70,71,10,NaN,NaN
71,79,6,NaN,NaN
27,34,4,NaN,NaN
27,35,2,NaN,NaN
27,44,11,NaN,NaN
27,46,25,NaN,NaN
27,48,2,NaN,NaN
27,52,107,NaN,NaN
27,76,2,NaN,NaN
27,79,2,NaN,NaN
6,20,8,NaN,NaN
6,44,183,NaN,NaN
6,46,5,NaN,NaN
6,48,3,NaN,NaN
6,52,4,NaN,NaN
6,57,2,NaN,NaN
6,75,3,NaN,NaN
6,76,5,NaN,NaN
19,71,37,NaN,NaN
27,28,13,NaN,NaN
27,72,1,NaN,NaN
