source,target,weight,symptom,psych_symp
28,77,4,NaN,NaN
11,18,346,NaN,NaN
16,18,320,NaN,NaN
18,19,84,NaN,NaN
18,49,413,NaN,NaN
18,60,232,NaN,NaN
16,64,12,NaN,NaN
34,64,207,NaN,NaN
47,64,1952,NaN,NaN
64,77,1021,NaN,NaN
44,64,1322,NaN,NaN
6,47,251,NaN,NaN
34,47,330,NaN,NaN
47,77,300,NaN,NaN
6,80,21,NaN,NaN
11,80,318,NaN,NaN
49,80,85,NaN,NaN
1,58,159,NaN,NaN
24,58,138,NaN,NaN
52,58,6,NaN,NaN
60,65,447,NaN,NaN
28,44,3,NaN,NaN
44,47,171,NaN,NaN
12,65,207,NaN,NaN
7,70,8,NaN,NaN
28,30,1,NaN,NaN
28,64,5,NaN,NaN
64,68,1364,NaN,NaN
46,47,28,NaN,NaN
16,80,371,NaN,NaN
28,36,1,NaN,NaN
23,47,23,NaN,NaN
36,47,66,NaN,NaN
28,35,1,NaN,NaN
28,72,1,NaN,NaN
28,78,1,NaN,NaN
6,44,408,NaN,NaN
21,44,7,NaN,NaN
23,44,150,NaN,NaN
33,44,374,NaN,NaN
36,44,211,NaN,NaN
44,46,47,NaN,NaN
44,57,71,NaN,NaN
44,77,271,NaN,NaN
21,64,92,NaN,NaN
57,64,340,NaN,NaN
21,47,11,NaN,NaN
47,57,8,NaN,NaN
4,11,224,NaN,NaN
4,16,450,NaN,NaN
4,24,150,NaN,NaN
4,49,42,NaN,NaN
4,52,352,NaN,NaN
57,65,1,NaN,NaN
15,18,26,NaN,NaN
30,44,314,NaN,NaN
44,78,11,NaN,NaN
36,80,220,NaN,NaN
4,21,8,NaN,NaN
4,36,89,NaN,NaN
4,57,188,NaN,NaN
4,80,231,NaN,NaN
34,44,21,NaN,NaN
11,43,54,NaN,NaN
16,43,27,NaN,NaN
43,52,5,NaN,NaN
15,20,1,NaN,NaN
15,35,2,NaN,NaN
15,62,2,NaN,NaN
15,72,3,NaN,NaN
18,46,235,NaN,NaN
47,68,134,NaN,NaN
43,64,1866,NaN,NaN
6,43,60,NaN,NaN
33,43,59,NaN,NaN
43,44,216,NaN,NaN
43,77,108,NaN,NaN
4,7,183,NaN,NaN
43,47,505,NaN,NaN
4,70,4,NaN,NaN
43,68,178,NaN,NaN
27,57,96,NaN,NaN
21,27,207,NaN,NaN
23,27,6,NaN,NaN
18,59,2,NaN,NaN
18,36,200,NaN,NaN
46,64,38,NaN,NaN
27,70,334,NaN,NaN
20,47,24,NaN,NaN
6,27,28,NaN,NaN
27,33,51,NaN,NaN
27,44,27,NaN,NaN
27,77,24,NaN,NaN
43,57,62,NaN,NaN
59,64,219,NaN,NaN
44,59,62,NaN,NaN
47,59,271,NaN,NaN
43,59,35,NaN,NaN
20,64,11,NaN,NaN
20,43,9,NaN,NaN
15,19,2,NaN,NaN
15,78,2,NaN,NaN
27,46,3,NaN,NaN
43,70,58,NaN,NaN
64,70,283,NaN,NaN
47,70,61,NaN,NaN
27,64,14,NaN,NaN
18,35,225,NaN,NaN
20,44,261,NaN,NaN
27,43,17,NaN,NaN
43,46,19,NaN,NaN
21,43,2,NaN,NaN
15,16,1,NaN,NaN
15,49,1,NaN,NaN
15,60,2,NaN,NaN
11,15,1,NaN,NaN
20,27,31,NaN,NaN
24,27,85,NaN,NaN
27,30,26,NaN,NaN
20,58,48,NaN,NaN
27,58,20,NaN,NaN
27,59,202,NaN,NaN
57,58,55,NaN,NaN
33,80,13,NaN,NaN
27,34,38,NaN,NaN
16,44,192,NaN,NaN
19,44,240,NaN,NaN
44,49,39,NaN,NaN
44,80,307,NaN,NaN
62,65,253,NaN,NaN
24,44,127,NaN,NaN
46,80,99,NaN,NaN
32,35,3,NaN,NaN
32,62,26,NaN,NaN
1,27,4,NaN,NaN
34,43,14,NaN,NaN
58,61,1,NaN,NaN
11,44,63,NaN,NaN
15,48,4,NaN,NaN
6,64,196,NaN,NaN
38,59,5,NaN,NaN
59,72,9,NaN,NaN
6,36,13,NaN,NaN
36,46,64,NaN,NaN
36,49,2,NaN,NaN
43,54,2,NaN,NaN
54,64,1,NaN,NaN
47,54,1,NaN,NaN
18,32,16,NaN,NaN
32,49,27,NaN,NaN
32,60,18,NaN,NaN
19,64,13,NaN,NaN
11,32,4,NaN,NaN
32,46,2,NaN,NaN
2,46,77,NaN,NaN
30,47,161,NaN,NaN
20,30,140,NaN,NaN
20,23,10,NaN,NaN
23,30,154,NaN,NaN
23,34,18,NaN,NaN
23,77,55,NaN,NaN
5,6,2,NaN,NaN
5,47,3,NaN,NaN
38,64,773,NaN,NaN
2,23,2,NaN,NaN
2,80,7,NaN,NaN
20,80,3,NaN,NaN
23,80,1,NaN,NaN
30,80,11,NaN,NaN
15,28,1,NaN,NaN
59,80,45,NaN,NaN
72,80,16,NaN,NaN
6,23,54,NaN,NaN
19,23,38,NaN,NaN
23,36,90,NaN,NaN
23,33,112,NaN,NaN
6,77,5,NaN,NaN
34,77,2,NaN,NaN
27,52,49,NaN,NaN
2,34,1,NaN,NaN
4,46,160,NaN,NaN
63,64,41,NaN,NaN
44,63,173,NaN,NaN
4,33,202,NaN,NaN
23,46,33,NaN,NaN
16,32,5,NaN,NaN
19,32,10,NaN,NaN
38,69,70,NaN,NaN
52,64,103,NaN,NaN
30,59,106,NaN,NaN
34,59,18,NaN,NaN
59,70,19,NaN,NaN
2,44,3,NaN,NaN
44,70,31,NaN,NaN
2,47,2,NaN,NaN
2,59,15,NaN,NaN
57,59,22,NaN,NaN
59,77,25,NaN,NaN
40,69,284,NaN,NaN
6,59,6,NaN,NaN
4,58,16,NaN,NaN
12,80,1,NaN,NaN
57,80,7,NaN,NaN
70,80,5,NaN,NaN
11,59,24,NaN,NaN
77,80,12,NaN,NaN
4,44,51,NaN,NaN
4,6,20,NaN,NaN
4,77,55,NaN,NaN
36,59,24,NaN,NaN
46,59,14,NaN,NaN
12,60,13,NaN,NaN
60,62,67,NaN,NaN
38,49,4,NaN,NaN
40,49,2,NaN,NaN
49,72,4,NaN,NaN
4,59,4,NaN,NaN
15,38,2,NaN,NaN
15,40,2,NaN,NaN
12,32,4,NaN,NaN
59,63,3,NaN,NaN
4,63,18,NaN,NaN
63,80,103,NaN,NaN
59,62,2,NaN,NaN
6,30,2,NaN,NaN
19,30,2,NaN,NaN
30,57,2,NaN,NaN
30,77,23,NaN,NaN
30,64,804,NaN,NaN
11,27,156,NaN,NaN
24,80,55,NaN,NaN
27,36,40,NaN,NaN
27,62,18,NaN,NaN
11,36,8,NaN,NaN
36,62,2,NaN,NaN
4,27,7,NaN,NaN
60,64,35,NaN,NaN
11,64,1,NaN,NaN
33,64,148,NaN,NaN
20,77,2,NaN,NaN
33,77,2,NaN,NaN
57,77,2,NaN,NaN
62,69,13,NaN,NaN
44,62,12,NaN,NaN
20,72,1,NaN,NaN
4,30,14,NaN,NaN
4,62,10,NaN,NaN
4,64,5,NaN,NaN
62,64,14,NaN,NaN
4,20,6,NaN,NaN
4,40,4,NaN,NaN
4,72,4,NaN,NaN
27,40,2,NaN,NaN
49,60,1,NaN,NaN
62,80,1,NaN,NaN
11,58,3,NaN,NaN
58,63,18,NaN,NaN
30,43,116,NaN,NaN
38,43,98,NaN,NaN
20,69,1,NaN,NaN
2,71,269,NaN,NaN
27,71,7,NaN,NaN
6,71,100,NaN,NaN
11,71,166,NaN,NaN
24,71,10,NaN,NaN
30,71,66,NaN,NaN
34,71,24,NaN,NaN
46,71,235,NaN,NaN
63,71,28,NaN,NaN
24,43,29,NaN,NaN
57,71,105,NaN,NaN
38,71,9,NaN,NaN
43,71,18,NaN,NaN
44,71,20,NaN,NaN
59,71,26,NaN,NaN
43,62,18,NaN,NaN
33,71,8,NaN,NaN
62,71,5,NaN,NaN
29,68,4,NaN,NaN
29,72,8,NaN,NaN
29,78,4,NaN,NaN
29,69,1,NaN,NaN
64,71,27,NaN,NaN
46,65,1,NaN,NaN
4,71,97,NaN,NaN
16,71,226,NaN,NaN
30,33,158,NaN,NaN
30,38,1,NaN,NaN
38,47,109,NaN,NaN
60,67,66,NaN,NaN
65,67,94,NaN,NaN
70,71,13,NaN,NaN
18,67,41,NaN,NaN
4,18,27,NaN,NaN
36,43,13,NaN,NaN
27,63,21,NaN,NaN
27,66,1,NaN,NaN
36,71,207,NaN,NaN
44,66,131,NaN,NaN
66,71,6,NaN,NaN
14,43,60,NaN,NaN
14,64,41,NaN,NaN
20,71,4,NaN,NaN
2,57,66,NaN,NaN
14,44,65,NaN,NaN
32,67,4,NaN,NaN
18,71,131,NaN,NaN
52,71,193,NaN,NaN
2,36,29,NaN,NaN
16,36,9,NaN,NaN
24,36,4,NaN,NaN
36,63,2,NaN,NaN
36,66,2,NaN,NaN
2,63,8,NaN,NaN
35,60,8,NaN,NaN
45,47,1,NaN,NaN
43,60,15,NaN,NaN
43,72,48,NaN,NaN
2,24,3,NaN,NaN
52,80,2,NaN,NaN
27,80,5,NaN,NaN
18,52,5,NaN,NaN
35,65,3,NaN,NaN
66,69,51,NaN,NaN
28,48,1,NaN,NaN
1,61,30,NaN,NaN
18,58,12,NaN,NaN
18,48,13,NaN,NaN
1,71,161,NaN,NaN
48,58,2,NaN,NaN
67,80,2,NaN,NaN
1,16,112,NaN,NaN
35,69,36,NaN,NaN
35,44,4,NaN,NaN
44,72,12,NaN,NaN
22,35,3,NaN,NaN
22,72,12,NaN,NaN
1,70,2,NaN,NaN
22,69,7,NaN,NaN
36,75,2,NaN,NaN
22,63,26,NaN,NaN
60,80,1,NaN,NaN
58,71,1,NaN,NaN
68,80,1,NaN,NaN
75,80,1,NaN,NaN
6,22,23,NaN,NaN
16,22,21,NaN,NaN
19,22,111,NaN,NaN
22,49,156,NaN,NaN
1,44,11,NaN,NaN
40,47,2,NaN,NaN
19,36,1,NaN,NaN
30,36,201,NaN,NaN
1,2,129,NaN,NaN
21,80,1,NaN,NaN
1,52,26,NaN,NaN
35,64,5,NaN,NaN
24,64,8,NaN,NaN
1,64,55,NaN,NaN
19,69,71,NaN,NaN
45,69,40,NaN,NaN
68,69,98,NaN,NaN
47,71,4,NaN,NaN
69,75,29,NaN,NaN
49,69,20,NaN,NaN
49,64,49,NaN,NaN
14,80,3,NaN,NaN
2,64,5,NaN,NaN
21,71,3,NaN,NaN
46,69,1,NaN,NaN
6,46,34,NaN,NaN
30,46,12,NaN,NaN
33,46,5,NaN,NaN
19,46,1,NaN,NaN
14,47,8,NaN,NaN
47,72,5,NaN,NaN
47,75,5,NaN,NaN
65,70,1,NaN,NaN
24,46,3,NaN,NaN
14,69,2,NaN,NaN
4,47,2,NaN,NaN
14,71,14,NaN,NaN
68,71,1,NaN,NaN
69,71,1,NaN,NaN
71,72,1,NaN,NaN
71,75,1,NaN,NaN
19,47,1,NaN,NaN
47,69,1,NaN,NaN
40,43,38,NaN,NaN
43,80,1,NaN,NaN
40,80,1,NaN,NaN
43,75,10,NaN,NaN
40,44,5,NaN,NaN
60,69,1,NaN,NaN
47,60,25,NaN,NaN
27,60,8,NaN,NaN
1,59,2,NaN,NaN
6,60,1,NaN,NaN
30,60,1,NaN,NaN
36,60,3,NaN,NaN
59,60,2,NaN,NaN
46,72,4,NaN,NaN
20,59,7,NaN,NaN
19,43,1,NaN,NaN
43,69,2,NaN,NaN
24,59,1,NaN,NaN
36,64,4,NaN,NaN
34,36,10,NaN,NaN
32,65,1,NaN,NaN
60,71,9,NaN,NaN
22,32,2,NaN,NaN
19,59,5,NaN,NaN
59,68,5,NaN,NaN
59,69,10,NaN,NaN
44,60,8,NaN,NaN
2,61,1,NaN,NaN
19,71,1,NaN,NaN
61,71,1,NaN,NaN
18,70,2,NaN,NaN
29,66,2,NaN,NaN
18,22,183,NaN,NaN
1,57,142,NaN,NaN
11,22,20,NaN,NaN
6,18,24,NaN,NaN
36,77,4,NaN,NaN
40,64,92,NaN,NaN
64,66,58,NaN,NaN
64,69,65,NaN,NaN
64,72,81,NaN,NaN
64,75,12,NaN,NaN
64,78,59,NaN,NaN
44,75,3,NaN,NaN
35,43,9,NaN,NaN
35,47,5,NaN,NaN
27,35,4,NaN,NaN
1,20,2,NaN,NaN
18,20,1,NaN,NaN
24,47,1,NaN,NaN
44,58,1,NaN,NaN
1,24,104,NaN,NaN
1,63,106,NaN,NaN
1,11,50,NaN,NaN
22,71,30,NaN,NaN
43,66,22,NaN,NaN
43,78,9,NaN,NaN
22,36,63,NaN,NaN
15,43,18,NaN,NaN
71,80,4,NaN,NaN
47,66,1,NaN,NaN
18,62,46,NaN,NaN
27,47,11,NaN,NaN
11,46,57,NaN,NaN
16,46,58,NaN,NaN
22,46,49,NaN,NaN
35,46,50,NaN,NaN
46,52,47,NaN,NaN
46,60,23,NaN,NaN
46,62,6,NaN,NaN
46,77,12,NaN,NaN
22,60,2,NaN,NaN
33,47,9,NaN,NaN
33,36,6,NaN,NaN
20,36,21,NaN,NaN
71,77,55,NaN,NaN
11,16,2,NaN,NaN
2,69,20,NaN,NaN
52,69,12,NaN,NaN
2,52,2,NaN,NaN
2,62,5,NaN,NaN
58,64,2,NaN,NaN
45,80,1,NaN,NaN
29,43,4,NaN,NaN
2,27,10,NaN,NaN
11,49,2,NaN,NaN
19,49,2,NaN,NaN
43,63,2,NaN,NaN
36,58,1,NaN,NaN
64,80,14,NaN,NaN
18,77,6,NaN,NaN
36,70,6,NaN,NaN
36,68,2,NaN,NaN
20,57,2,NaN,NaN
40,71,9,NaN,NaN
18,72,1,NaN,NaN
20,52,2,NaN,NaN
30,52,4,NaN,NaN
20,33,16,NaN,NaN
20,46,1,NaN,NaN
4,15,6,NaN,NaN
24,30,130,NaN,NaN
4,43,19,NaN,NaN
20,24,6,NaN,NaN
30,34,18,NaN,NaN
47,80,18,NaN,NaN
69,77,1,NaN,NaN
20,34,3,NaN,NaN
30,70,2,NaN,NaN
23,70,34,NaN,NaN
23,35,6,NaN,NaN
47,62,16,NaN,NaN
30,58,16,NaN,NaN
23,43,2,NaN,NaN
12,64,1,NaN,NaN
21,59,2,NaN,NaN
44,52,1,NaN,NaN
15,64,1,NaN,NaN
64,65,4,NaN,NaN
22,64,6,NaN,NaN
4,35,2,NaN,NaN
4,68,2,NaN,NaN
4,69,5,NaN,NaN
18,64,1,NaN,NaN
18,34,1,NaN,NaN
30,63,36,NaN,NaN
36,57,4,NaN,NaN
23,59,4,NaN,NaN
22,77,2,NaN,NaN
23,71,4,NaN,NaN
22,78,4,NaN,NaN
15,22,1,NaN,NaN
22,45,2,NaN,NaN
22,40,3,NaN,NaN
22,62,4,NaN,NaN
22,68,3,NaN,NaN
69,78,3,NaN,NaN
22,23,1,NaN,NaN
22,33,1,NaN,NaN
22,44,1,NaN,NaN
22,57,1,NaN,NaN
22,59,1,NaN,NaN
22,70,1,NaN,NaN
