source,target,weight,symptom,psych_symp
1,11,188,NaN,NaN
1,24,588,NaN,NaN
23,33,44,NaN,NaN
23,59,27,NaN,NaN
42,59,103,NaN,NaN
2,24,114,NaN,NaN
24,33,287,NaN,NaN
20,24,295,NaN,NaN
47,55,1031,NaN,NaN
23,71,9,NaN,NaN
27,71,2,NaN,NaN
45,47,44,NaN,NaN
55,71,58,NaN,NaN
23,27,13,NaN,NaN
2,55,12,NaN,NaN
24,59,47,NaN,NaN
2,20,5,NaN,NaN
33,59,12,NaN,NaN
23,47,90,NaN,NaN
27,78,6,NaN,NaN
55,78,49,NaN,NaN
59,78,2,NaN,NaN
71,78,16,NaN,NaN
47,78,15,NaN,NaN
42,78,2,NaN,NaN
27,47,8,NaN,NaN
20,23,53,NaN,NaN
47,71,5,NaN,NaN
2,59,1,NaN,NaN
45,55,28,NaN,NaN
24,78,2,NaN,NaN
2,11,1,NaN,NaN
9,55,1,NaN,NaN
71,72,4,NaN,NaN
2,71,100,NaN,NaN
1,71,52,NaN,NaN
11,71,102,NaN,NaN
20,78,1,NaN,NaN
23,78,1,NaN,NaN
33,78,1,NaN,NaN
1,20,76,NaN,NaN
20,27,47,NaN,NaN
27,31,163,NaN,NaN
27,69,1,NaN,NaN
6,72,5,NaN,NaN
1,55,5,NaN,NaN
31,69,1,NaN,NaN
1,33,6,NaN,NaN
1,42,24,NaN,NaN
1,47,2,NaN,NaN
20,47,47,NaN,NaN
2,42,4,NaN,NaN
9,23,6,NaN,NaN
2,47,1,NaN,NaN
33,47,3,NaN,NaN
23,42,1,NaN,NaN
1,59,24,NaN,NaN
44,70,35,NaN,NaN
19,55,50,NaN,NaN
19,72,315,NaN,NaN
1,19,2,NaN,NaN
9,72,20,NaN,NaN
24,47,10,NaN,NaN
1,61,442,NaN,NaN
24,71,21,NaN,NaN
24,42,27,NaN,NaN
19,47,5,NaN,NaN
23,24,3,NaN,NaN
1,23,4,NaN,NaN
24,61,99,NaN,NaN
1,72,5,NaN,NaN
20,72,2,NaN,NaN
23,72,1,NaN,NaN
42,72,1,NaN,NaN
59,72,3,NaN,NaN
59,61,1,NaN,NaN
9,71,1,NaN,NaN
61,71,1,NaN,NaN
19,23,30,NaN,NaN
12,60,5,NaN,NaN
12,72,9,NaN,NaN
60,62,280,NaN,NaN
11,24,23,NaN,NaN
11,61,1,NaN,NaN
20,61,2,NaN,NaN
33,61,1,NaN,NaN
55,61,1,NaN,NaN
11,62,19,NaN,NaN
27,60,1,NaN,NaN
31,33,40,NaN,NaN
31,42,87,NaN,NaN
20,31,125,NaN,NaN
31,59,105,NaN,NaN
60,72,54,NaN,NaN
27,70,221,NaN,NaN
20,70,72,NaN,NaN
31,70,82,NaN,NaN
42,70,215,NaN,NaN
59,70,244,NaN,NaN
1,70,5,NaN,NaN
45,72,3,NaN,NaN
62,72,23,NaN,NaN
44,80,163,NaN,NaN
31,55,17,NaN,NaN
71,77,59,NaN,NaN
47,72,2,NaN,NaN
23,31,2,NaN,NaN
70,72,1,NaN,NaN
47,70,90,NaN,NaN
44,60,7,NaN,NaN
44,72,1,NaN,NaN
44,47,69,NaN,NaN
47,80,1,NaN,NaN
44,55,361,NaN,NaN
11,44,111,NaN,NaN
33,44,226,NaN,NaN
27,44,89,NaN,NaN
20,44,174,NaN,NaN
23,44,80,NaN,NaN
44,59,55,NaN,NaN
19,44,87,NaN,NaN
24,44,215,NaN,NaN
24,70,28,NaN,NaN
42,44,46,NaN,NaN
27,56,1,NaN,NaN
56,72,7,NaN,NaN
24,80,11,NaN,NaN
55,80,4,NaN,NaN
56,62,33,NaN,NaN
11,31,15,NaN,NaN
31,44,49,NaN,NaN
70,80,1,NaN,NaN
18,72,3,NaN,NaN
11,18,17,NaN,NaN
18,19,25,NaN,NaN
18,60,16,NaN,NaN
18,44,1,NaN,NaN
1,44,31,NaN,NaN
11,59,5,NaN,NaN
19,59,6,NaN,NaN
59,80,5,NaN,NaN
31,47,3,NaN,NaN
18,23,1,NaN,NaN
19,60,11,NaN,NaN
4,20,2,NaN,NaN
4,31,2,NaN,NaN
4,42,1,NaN,NaN
4,59,1,NaN,NaN
4,44,18,NaN,NaN
4,11,16,NaN,NaN
4,33,35,NaN,NaN
4,80,24,NaN,NaN
56,60,2,NaN,NaN
19,70,3,NaN,NaN
23,70,3,NaN,NaN
33,70,1,NaN,NaN
55,70,5,NaN,NaN
60,70,2,NaN,NaN
1,4,7,NaN,NaN
11,27,16,NaN,NaN
11,70,1,NaN,NaN
4,18,2,NaN,NaN
18,47,1,NaN,NaN
4,27,1,NaN,NaN
4,70,1,NaN,NaN
